# Model:              L1_convergence.mph
# Version:            COMSOL 5.5.0.359
# Date:               Nov 22 2021, 19:16
# Dimension:          1
# Nodes:              159
# Expressions:        51
# Description:        Line graph
# cln1x                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height
0                         4.100699768982054E-5     0.17585803695728183      0.156023658326104        0.12893458566259677      0.09870344007577729      0.0700756665828736       0.04677152832979007      0.030791527803503926     0.021585419969688335     0.017150403410976855     0.013943692795223086     0.010829775161580258     0.008883890140256883     0.008701269347391426     0.007591133047692443     0.005981748232242605     0.004506023847643364     0.0041184199178599295    0.005408425706984307     0.0041852850427729       0.0034694221211415436    0.0030397086879653265    0.0030092982485218755    0.002479974484411297     0.0022604667682609267    0.001917543255976513     0.001661357939880688     0.001123625110691194     7.086793788747779E-4     5.156177668230074E-4     5.44550426476304E-4      6.228304050974032E-4     7.268317213260798E-4     9.02364145499268E-4      0.0011210581912639048    0.001422523299893173     0.0019253982720903444    0.002562087814480692     0.0032412378553357446    0.003996790323142406     0.0050506925969472614    0.005926205182846309     0.006262813319521978     0.006911400324340584     0.0068790089069041375    0.007117990925228438     0.006867643918162024     0.0064363693316994       0.0059276978833185       0.005522364615313739     0.005066580352661224
0.011568457232138498      4.5159538746770976E-5    0.17783934810483         0.15783209895989206      0.13048515694268406      0.09993745802203624      0.07097967122400581      0.04738040145841159      0.031175662875574113     0.021825357602453934     0.017314175227999926     0.014064211673146275     0.010914735597196796     0.00893713643156236      0.008744835679695135     0.007648664984960736     0.006024801739334856     0.004541420949241051     0.004138770571132848     0.005427956990797042     0.004206098713040639     0.0034941795831764703    0.0030598124118445947    0.0030213118693999757    0.0024975981098123976    0.0022722231657069714    0.0019305821683096016    0.0016729705714412556    0.0011301380271800169    7.143938753367916E-4     5.211835376214441E-4     5.518494806928562E-4     6.314000052656055E-4     7.369445512178689E-4     9.150522738897414E-4     0.0011369857875160431    0.0014422792559236723    0.0019523540676697761    0.0025984151473431535    0.0032871586970150994    0.004052000743733928     0.005121452350461839     0.006010440082536713     0.006349641254968626     0.0070075646665384884    0.006973970050171701     0.007218738487588454     0.0069622909596013275    0.006524966978716775     0.006008859310064256     0.0055984615200121365    0.005136842591569016
0.029925186150039598      5.206674511750723E-5     0.1809876033690312       0.16070493652882722      0.13294771360789637      0.10189610869314791      0.07241300263741682      0.04834374743070314      0.03178135879775404      0.022202791949864867     0.01757299901938991      0.014255593862231346     0.011049878991334524     0.00902172897675101      0.008814229821676473     0.007740587743345266     0.006093800650468986     0.0045981523376958135    0.004170961188656836     0.005459224948106673     0.004238940337937007     0.003533863330000843     0.003091826222487537     0.0030404871788514832    0.0025257855027063718    0.0022909483389233587    0.001951422034076441     0.0016915242409613856    0.0011404820070946302    7.23420629812228E-4      5.298700138105133E-4     5.6337968322301E-4       6.449680524438153E-4     7.529535470737156E-4     9.351572008889496E-4     0.0011622168952545864    0.0014735189577164017    0.0019950550316570692    0.002656021724849613     0.0033599053388123075    0.004139372457169778     0.005233717767644435     0.006144098820041986     0.006487051330638881     0.007160146221859052     0.007124265694971405     0.0073786670875933035    0.007112453111022081     0.006665440698116576     0.006137453065598063     0.005719062331969938     0.005248208295289755
0.03951409107645884       5.583108468921856E-5     0.18263426701830995      0.16220718714126525      0.13423510942720232      0.10291949471331471      0.07316116625381776      0.048845585052633964     0.03209586281525298      0.02239833032215288      0.01770768445042097      0.014355635833473103     0.01112063473512186      0.009065967143210651     0.008850608326467571     0.0077889152899002344    0.006130178358638338     0.004628063743060573     0.004187726488638045     0.005475693789992976     0.004256004569086521     0.0035547886920923185    0.0031086048245835135    0.003050558815491681     0.0025406188729393143    0.002300764213258312     0.0019623816685734267    0.0017012783521807298    0.0011458899253321618    7.281157591121267E-4     5.343361499451543E-4     5.693771616759293E-4     6.520407182429367E-4     7.6129742786998E-4       9.456453043326547E-4     0.0011753757663252478    0.00148978396779293      0.002017324993338222     0.002686095019681679     0.0033978465627270914    0.004184896518048559     0.005292353601513214     0.006213915208222356     0.006558648775317493     0.007239843917827502     0.007202584209995896     0.007462239194303462     0.007190881215265899     0.006738764024474972     0.006204531293208127     0.005781986654040737     0.005306319968378666
0.05983989622188696       6.416819985658598E-5     0.18612960389306388      0.16539516177330146      0.13696641868383982      0.10508937455938691      0.07474578710554251      0.049906180887768124     0.03275819622143455      0.022809108171048257     0.01799200101177957      0.014567858781900957     0.011270987227921896     0.009159854240448328     0.00892801702751053      0.007892066786820515     0.006208056235903422     0.004692101646879208     0.0042231499141818       0.005510913534953631     0.004291967471421243     0.003599593329075474     0.003144298360542398     0.003072034110056718     0.002572311672608228     0.0023216501362431563    0.0019857816108228366    0.0017220970598821267    0.0011573637123372014    7.380220413392319E-4     5.436397050075463E-4     5.820317811674453E-4     6.669989093098696E-4     7.789414252623178E-4     9.67845109949303E-4      0.0012032209020270007    0.0015241387554741348    0.0020644498030461663    0.0027498000287254644    0.0034781361935217903    0.004281129642891402     0.005416627722604872     0.0063619014462555235    0.006710001649217156     0.00740876821362009      0.0073681612252394       0.007639459900793698     0.0073571010950330236    0.0068940627230948005    0.006346501854597074     0.005915200918582406     0.005429358961409928
0.0674304861919649        6.740721839497408E-5     0.1874366321203804       0.16658696922659627      0.13798725353653546      0.10589991337174118      0.0753371090610926       0.05030114712734146      0.03300402326214908      0.022961209844403037     0.018097764117332167     0.014647169390586547     0.011327265625253454     0.009194956187920475     0.008957029020013533     0.007930837670406107     0.006237408689024249     0.004716238866571041     0.004236338523580467     0.0055241751376946995    0.004305324496178646     0.003616482911155892     0.003157672740476998     0.0030800982732390927    0.0025842350243660186    0.002329477626877932     0.001994579384949821     0.001729921806431576     0.0011616522395864306    7.417053298204172E-4     5.470567324170457E-4     5.867371155374594E-4     6.725730923291495E-4     7.855155182019455E-4     9.761242900903893E-4     0.0012136027093709175    0.001536925421681969     0.002082019841068174     0.002773575670554547     0.0035080725891643823    0.004316974446765374     0.005463031250579063     0.006417164541077754     0.006766378565962637     0.007471847888545512     0.007429842139851023     0.007705667225176449     0.007419166171731706     0.006952014067253976     0.0063994441800216085    0.005964890375188941     0.005475257699631126
0.08974396472141727       7.732781810722895E-5     0.1912842349552268       0.17009447539894934      0.14099078899423262      0.1082832471094353       0.07707394808431177      0.05145867411388345      0.033721834810748356     0.023404193981701557     0.01840735261858696      0.014880493302134638     0.011493115738294412     0.009298270456135582     0.009042644025049503     0.008045602157420484     0.006324549792718081     0.004787900539284749     0.004274980525158804     0.005563505516818229     0.00434435651994465      0.0036666324778172176    0.003197130703920992     0.0031039446975976333    0.0026195642916069357    0.0023525756392147813    0.002020629581553364     0.001753082818541734     0.0011742706183324745    7.524814043656719E-4     5.569192173182579E-4     6.005039216725258E-4     6.889212886904913E-4     8.047932398773206E-4     0.0010004262116484583    0.0012440677677772476    0.0015743767555787148    0.002133578447542425     0.002843420267940227     0.0035959235218929507    0.004422048848321901     0.005599420641726898     0.006579611623755875     0.006931643933145401     0.007657264342242847     0.007610673993461595     0.007900371207602036     0.007601585323524539     0.007122228308236494     0.0065548330911837       0.0061107715423861075    0.005610024811324487
0.09634784071316008       8.413609277603987E-5     0.19249687357333764      0.17120626298983688      0.14195024385957805      0.10905266773439938      0.07764159303948912      0.05184213485229428      0.033958417052149546     0.023542490451432998     0.01848880409048304      0.014937453186049937     0.011532308191787034     0.00931976436299136      0.009056752025641688     0.008071902531582308     0.006342841843326109     0.0048024151989150355    0.004288120401645761     0.005561506374220641     0.004361169839211727     0.003673154724815234     0.0032089441718289925    0.0031044349289875723    0.0026281946507978617    0.00235809166599099      0.0020269070189226734    0.0017583908434184441    0.0011771528756219921    7.550573646714984E-4     5.605901263940138E-4     6.050114236858496E-4     6.94268917112501E-4      8.112015155525656E-4     0.0010085005075345513    0.0012543043517859794    0.0015869481089272695    0.002150681821613052     0.002866720512938696     0.003625474139967357     0.004456929815276915     0.005644577866801823     0.006633754097294898     0.006986935107183617     0.007718287243990988     0.007671261908388346     0.007964996253288332     0.0076613106299063365    0.007177870173839005     0.006605690426166918     0.006158455982203142     0.005654185768536992
0.12561456184345754       1.158569986335231E-4     0.19787976379412464      0.17614003815188792      0.14620683193916068      0.11246390418531141      0.08015530552627961      0.05353615624459715      0.03499800560435102      0.02414596326072965      0.01884499264159686      0.01518896115527028      0.011706183203371847     0.00941487665474055      0.009119379362470186     0.008189521065415891     0.0064249169669814135    0.004867965214479408     0.004346076800918248     0.005552468894444773     0.004435826719361511     0.003702633456357636     0.003261609128029153     0.00310654862622879      0.0026667591933472825    0.0023826017530147203    0.002054998514163517     0.0017820883687399984    0.0011898940709376654    7.662434683202017E-4     5.765594384172098E-4     6.248444740960477E-4     7.178771928860008E-4     8.395128837644655E-4     0.0010442115061374243    0.0012995919378987618    0.0016424346893852818    0.002226289913608953     0.0029698945634388622    0.003756230992212813     0.0046109458893950715    0.005844625934946552     0.006873731119195204     0.007231235290743277     0.007988579325330031     0.00793903006690391      0.008251588423058813     0.007925789313915767     0.007424014364314857     0.006830477134812646     0.0063692650647008       0.00584947452542348
0.12931946037575567       1.2005409222056724E-4    0.19856221767058846      0.17676538394531668      0.14674620742923392      0.11289589456528698      0.08047329016458095      0.05374997305874832      0.0351285664113125       0.02422125275736307      0.0188895220079963       0.015220691440805787     0.011728215743962659     0.009426900198037982     0.009127319626987587     0.008204534980921073     0.006435425254399672     0.00487640681993933      0.004353381165481226     0.0055513039903926685    0.00444529453239866      0.003706432458607018     0.0032683124450021877    0.0031068092975810174    0.0026716782687934105    0.0023857120598980742    0.002058586465094965     0.0017851086206063496    0.0011915032091528905    7.676325737391215E-4     5.785459263675308E-4     6.273383841024869E-4     7.20855107484803E-4      8.43086468029597E-4      0.0010487237204442892    0.0013053157416330155    0.0016494322279249373    0.0022358389573527045    0.002982945277686006     0.0037727596866970097    0.004630376368163054     0.005869941109667487     0.006904113663439642     0.007262075120107663     0.008022778695902464     0.007972840040722335     0.008287890659941795     0.00795924540172473      0.007455121605882224     0.006858862702900923     0.0063958910234144266    0.005874146874612535
