# Model:              L1_comparison.mph
# Version:            COMSOL 5.5.0.359
# Date:               Nov 8 2021, 19:59
# Dimension:          1
# Nodes:              158
# Expressions:        51
# Description:        Line graph
# cln1x                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height
0.1634073584548956        7.194313747965983E-7     -3.1018055101685244E-4   -4.2915533811195013E-4   -5.185195454308822E-4    -4.23093398856354E-4     -2.0403482217106234E-4   -1.0438195429280698E-4   -5.0570437297125606E-5   -1.8312596408867476E-5   -8.710864467946794E-6    -4.345715570173601E-6    -2.8808557463482394E-6   -3.0065599916474664E-6   -2.462796023552651E-6    -2.56472749687062E-6     -1.8968749197216125E-6   -1.1719171244221955E-6   -1.150411523948653E-6    -1.4926991683446878E-6   -1.370653425703864E-6    -1.1389595718315661E-6   -1.2885693238414682E-6   -1.1986654266304189E-6   -8.902876724410833E-7    -3.94255150833904E-7     -8.372652451814219E-7    -2.1282427995274507E-7   -8.861318590651939E-8    -4.103780602617817E-8    -3.294102569863938E-8    1.8459752677905278E-8    -2.3599147367407079E-7   -8.948440599171824E-8    -1.7108566962969148E-8   1.0194980928804955E-7    9.750965484837227E-8     1.3136845340366162E-7    2.12738690181096E-7      2.859792462545958E-7     2.9110584339136906E-7    1.5410899890270854E-7    3.5340753034858315E-7    6.14890894377576E-7      4.835932306455807E-7     4.811019057704887E-7     3.362880792359561E-7     3.0750199250768767E-7    -2.1521302213465723E-7   -2.281377278223699E-7    -3.3317797240054344E-8   -4.962099071482594E-9
0.1640294619094797        7.283301687480909E-7     -3.1106228801947597E-4   -4.3028837547957584E-4   -5.198583530819102E-4    -4.2409700043465135E-4   -2.0449079442835997E-4   -1.0462590726768146E-4   -5.068752575403674E-5    -1.8353953420090034E-5   -8.731390768475065E-6    -4.355015169779214E-6    -2.88761955773324E-6     -3.014173969767481E-6    -2.4690166529540986E-6   -2.5712290259710256E-6   -1.9015867100233195E-6   -1.174639709263514E-6    -1.1532250757278984E-6   -1.4963388116891264E-6   -1.374025559526076E-6    -1.1414526918383013E-6   -1.2915897831904962E-6   -1.2021838161228004E-6   -8.924248695801628E-7    -3.964441702222771E-7    -8.402792655979338E-7    -2.1300402018234106E-7   -8.870626007208615E-8    -4.101178475273346E-8    -3.296948091985398E-8    1.8697782068771164E-8    -2.3640129861686643E-7   -8.945953036583208E-8    -1.6800063830362136E-8   1.0268783720069358E-7    9.825946361660483E-8     1.3228323712617178E-7    2.1402503060783398E-7    2.876826002637527E-7     2.928174747847371E-7     1.549829937595504E-7     3.5555523371048733E-7    6.184282685122703E-7     4.860123012330586E-7     4.831674839703031E-7     3.376236485818669E-7     3.0901310699703113E-7    -2.1632239688048188E-7   -2.2865932026495816E-7   -3.335117609980088E-8    -4.853954804365605E-9
0.17087033667657436       8.260857953788567E-7     -3.207420695599148E-4    -4.4272762688545573E-4   -5.345536403476751E-4    -4.351131342696273E-4    -2.0949857445028014E-4   -1.0730151208458073E-4   -5.1970812072956154E-5   -1.8807144719257917E-5   -8.955851449045507E-6    -4.4564228559259025E-6   -2.9611368776875254E-6   -3.0973818709245833E-6   -2.5369661803010865E-6   -2.642370252942374E-6    -1.9530985195345547E-6   -1.2044352641455743E-6   -1.1838773054582022E-6   -1.5361070870123116E-6   -1.4108237554549287E-6   -1.1686960115722037E-6   -1.3247673159007591E-6   -1.241027185703584E-6    -9.159517661530573E-7    -4.204528590885319E-7    -8.7355843512715E-7      -2.1492962192015945E-7   -8.968160433774628E-8    -4.069910709092622E-8    -3.327933386280792E-8    2.1320999577927115E-8    -2.407626275525006E-7    -8.909615847698472E-8    -1.3298679209854629E-8   1.1084668255654595E-7    1.0663175416429487E-7    1.4244987163288236E-7    2.2828490971517914E-7    3.065527718783602E-7     3.117930516229712E-7     1.6464835451273672E-7    3.7920573614038725E-7    6.573223074056923E-7     5.123417801264135E-7     5.053955953780213E-7     3.520119151176335E-7     3.254790296620163E-7     -2.2859166601423994E-7   -2.3438950033019569E-7   -3.3701997255797943E-8   -3.6373505657779782E-9
0.1972912456781421        1.201928000377221E-6     -3.578481650508373E-4    -4.904234593621947E-4    -5.908468664685447E-4    -4.7731614077908564E-4   -2.2873128489059357E-4   -1.1751414173753328E-4   -5.6853309649489E-5      -2.0529995774267892E-5   -9.801038843108768E-6    -4.833282136116522E-6    -3.2301750545323843E-6   -3.409770234426768E-6    -2.7915218880497294E-6   -2.911034641169182E-6    -2.146837052787287E-6    -1.3170346946925747E-6   -1.2972966910708376E-6   -1.685289799609939E-6    -1.5480424718596146E-6   -1.2709364310607544E-6   -1.452272995011979E-6    -1.393714904628806E-6    -1.0072595276750411E-6   -5.120955096455161E-7    -1.004444576133933E-6    -2.2148498045629925E-7   -9.261458485225794E-8    -3.903164672677993E-8    -3.442318709161719E-8    3.1552229059063945E-8    -2.5509016149470524E-7   -8.613623437516697E-8    2.1125914953775118E-9    1.431068089803604E-7     1.4116997383143597E-7    1.835754914098973E-7     2.853489866771886E-7     3.818500668166736E-7     3.8774667924569497E-7    2.0292403581522447E-7    4.7113081714987084E-7    8.074664294071042E-7     6.093275486635329E-7     5.828288964394731E-7     4.0241658565851473E-7    3.864603036802841E-7     -2.7719425295297054E-7   -2.5642642457618286E-7   -3.477581255740224E-8    1.5363823280744913E-9
0.19966100616388782       1.2355045328612667E-6    -3.6115447561118653E-4   -4.946742814272315E-4    -5.958597511344762E-4    -4.810745748866981E-4    -2.3044784299772452E-4   -1.184206703623073E-4    -5.728546224740533E-5    -2.0682375333387996E-5   -9.875147371835546E-6    -4.8659267388977275E-6   -3.25314087995871E-6     -3.437087291867726E-6    -2.813737652425603E-6    -2.9346551316974296E-6   -2.163806597907087E-6    -1.3269403672131725E-6   -1.3070813524144681E-6   -1.6983255722701172E-6   -1.5599666282669483E-6   -1.2798737533009152E-6   -1.463659829155368E-6    -1.4076183113662201E-6   -1.0154837052817845E-6   -5.202304371251288E-7    -1.0163681940258897E-6   -2.2200401876187386E-7   -9.281245294518318E-8    -3.88461402937739E-8     -3.4521649583568465E-8   3.247769726255015E-8     -2.5617848069804493E-7   -8.574907090182507E-8    3.6424776871465816E-9    1.4605885237332727E-7    1.444399904834566E-7     1.8740955569277349E-7    2.906227349197896E-7     3.8879260365509565E-7    3.94767568313869E-7      2.0643103629559497E-7    4.79421302619396E-7      8.20927549433129E-7      6.17658699286188E-7      5.891161394850352E-7     4.065336696989555E-7     3.9172555410556544E-7    -2.8164861258026546E-7   -2.583956062681519E-7    -3.485014842707438E-8    2.037557250714565E-9
0.2065169484815532        1.0781777535682348E-6    -3.8253084403748634E-4   -5.032730594746375E-4    -6.048903002714458E-4    -4.8606612280728003E-4   -2.3269446835577043E-4   -1.1982002624969696E-4   -5.789771557120723E-5    -2.0894543034335787E-5   -9.997163584436605E-6    -4.8849373555260105E-6   -3.282202801881454E-6    -3.4974958133534617E-6   -2.87040773751787E-6     -2.9909746217099224E-6   -2.202386830590612E-6    -1.3487263649988353E-6   -1.3314384109548605E-6   -1.7334566206768015E-6   -1.5888302608679856E-6   -1.2978284616334204E-6   -1.4802005601809268E-6   -1.3593214202612718E-6   -9.88656662807798E-7     -5.991634685203118E-7    -1.002878416502732E-6    -2.4018586817473657E-7   -9.403387199627993E-8    -3.818970658983417E-8    -3.411513666068579E-8    4.5372248173885015E-8    -2.576052051260917E-7    -7.835668956571917E-8    1.2626828766582363E-8    1.8759164298627243E-7    1.8057788554802851E-7    2.3319778355055914E-7    3.554997891200244E-7     4.6357741665409856E-7    3.989276179619541E-7     2.369620126581452E-7     5.485435623892713E-7     9.384373931585464E-7     6.618956486186145E-7     5.943850861580778E-7     4.314744656858513E-7     3.6466271154917225E-7    -3.2738558723698637E-7   -2.6180683117039527E-7   -3.7524276388111086E-8   2.6787532793834723E-10
0.26506965433352925       -2.6546083085330485E-7   -5.65094254675226E-4     -5.767103345227212E-4    -6.820150867411863E-4    -5.286960959893475E-4    -2.5188161837164867E-4   -1.3177112937456378E-4   -6.312662315450135E-5    -2.270654675450658E-5    -1.1039234692181098E-5   -5.047296224945378E-6    -3.5304041558296824E-6   -4.0134106541760315E-6   -3.3543947183394744E-6   -3.4719673692623435E-6   -2.531878665753609E-6    -1.5347881871277725E-6   -1.5394582013869072E-6   -2.0334909337321915E-6   -1.8353381384435294E-6   -1.451169418563931E-6    -1.62146554075416E-6     -9.468451292711321E-7    -7.595421437415583E-7    -1.273285617619832E-6    -8.876698953798463E-7    -3.954667079468532E-7    -1.0446531775634592E-7   -3.258347949555572E-8    -3.064334088182609E-8    1.554972771811039E-7     -2.6979004739817393E-7   -1.522256301343496E-8    8.935706388971328E-8     5.422995969469465E-7     4.892111035337356E-7     6.242490078778276E-7     9.095778275744985E-7     1.1022719906213949E-6    4.344562370908402E-7     4.977097254450265E-7     1.1388774882889836E-6    1.942022166128022E-6     1.0396982849354785E-6    6.393841643885746E-7     6.444796258039627E-7     1.3353435802731389E-7    -7.179990871105096E-7    -2.909401638388071E-7    -6.036248310838655E-8    -1.4845971941296006E-8
0.30179265652847664       -1.1081621538232145E-6   -6.795941130851091E-4    -6.227686195078669E-4    -7.303860998583802E-4    -5.554327015134929E-4    -2.639153876380796E-4    -1.3926660511561723E-4   -6.640608192356192E-5    -2.3842996652506282E-5   -1.1692799357044504E-5   -5.149124228131595E-6    -3.6860707255160105E-6   -4.336981385131308E-6    -3.6579409797875757E-6   -3.7736357117771284E-6   -2.7385288830210598E-6   -1.6514821742461538E-6   -1.6699237556166391E-6   -2.221666024474318E-6    -1.9899425960438947E-6   -1.5473415803111652E-6   -1.7100639089452855E-6   -6.881488398513414E-7    -6.158464278196628E-7    -1.6960805815900386E-6   -8.154135801077895E-7    -4.928555226363158E-7    -1.1100769696785163E-7   -2.9067374016006585E-8   -2.8465904977671865E-8   2.245653351488171E-7     -2.7743211932280836E-7   2.437380805465588E-8     1.3748062285843117E-7    7.647648234864902E-7     6.827792431543966E-7     8.695079546737509E-7     1.2570836981618453E-6    1.5028475387608225E-6    4.5673902555072643E-7    6.612451024984336E-7     1.5091222744372469E-6    2.571449026668747E-6     1.2766480012781414E-6    6.676066218238763E-7     7.780718970531751E-7     -1.1424391704169815E-8   -9.629835025104574E-7    -3.092119656959728E-7    -7.468611688950636E-8    -2.4325053025017808E-8
0.33047830250317073       -1.7664261945678762E-6   -7.690340337392657E-4    -6.587463876182107E-4    -7.681704223478964E-4    -5.763176170919968E-4    -2.733153937455728E-4    -1.4512158838682023E-4   -6.896778406159738E-5    -2.4730718175625163E-5   -1.2203322012526652E-5   -5.2286657109930275E-6   -3.807667431700654E-6    -4.589734016484338E-6    -3.895051784253346E-6    -4.009279606827258E-6    -2.899950733600131E-6    -1.7426360070423723E-6   -1.771835050359346E-6    -2.3686562951942656E-6   -2.1107096486201105E-6   -1.6224650838269466E-6   -1.7792712523529518E-6   -4.860719471760437E-7    -5.036005822013317E-7    -2.0263407981145353E-6   -7.589715967338027E-7    -5.689293971318326E-7    -1.1611818256750864E-7   -2.6320818697337532E-8   -2.6765032180083716E-8   2.785168570996577E-7     -2.8340161409830287E-7   5.530394487495517E-8     1.7507165009227997E-7    9.385403415205658E-7     8.339822165840147E-7     1.061088460062882E-6     1.5285329202292072E-6    1.8157513775876939E-6    4.741449058678113E-7     7.88988414594458E-7      1.798333673958571E-6     3.063116782822915E-6     1.4617378705847692E-6    6.896521892921137E-7     8.824255819089701E-7     -1.246568380509378E-7    -1.1543495616407537E-6   -3.2348472140946214E-7   -8.58748177896987E-8     -3.1729501133306585E-8
0.393299662649996         -3.208019750167279E-6    -9.649068222368634E-4    -7.375374432469647E-4    -8.509178191857325E-4    -6.220554332928474E-4    -2.939013400959577E-4    -1.5794396000286685E-4   -7.45778934781462E-5     -2.6674821981519463E-5   -1.3321362987844084E-5   -5.402860991303568E-6    -4.0739633512219404E-6   -5.143260476941036E-6    -4.41432275535813E-6     -4.525338056771321E-6    -3.2534634353792983E-6   -1.9422622509103483E-6   -1.995020059186015E-6    -2.690563939983696E-6    -2.3751886326546294E-6   -1.7869850208720993E-6   -1.930834840945431E-6    -4.352499308948925E-8    -2.577829806456726E-7    -2.749608317443087E-6    -6.353640555940149E-7    -7.355306398461586E-7    -1.2731010959137415E-7   -2.0305882133263007E-8   -2.3040132881128014E-8   3.9667030548053324E-7    -2.964747650922449E-7    1.2304072396972408E-7    2.573957316984616E-7     1.3191074869406276E-6    1.1651156502697189E-6    1.4806484008353103E-6    2.1230047810376774E-6    2.5010085535149235E-6    5.122636596527847E-7     1.0687453572344186E-6    2.4317045767412534E-6    4.139865663053482E-6     1.8670833646168095E-6    7.379318248556707E-7     1.1109594076682915E-6    -3.726350881670961E-7    -1.573439866635396E-6    -3.547419546527275E-7    -1.103779929821318E-7    -4.7945189694393396E-8
