# Model:              L1_comparison.mph
# Version:            COMSOL 5.5.0.359
# Date:               Nov 8 2021, 19:24
# Dimension:          1
# Nodes:              159
# Expressions:        51
# Description:        Line graph
# cln1x                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height                   Height
0.16146929266809668       5.774674936740727E-6     -7.065508779093058E-5    7.159025798741936E-5     -8.818935434990057E-6    -1.5624112150147718E-5   1.9125842388431055E-5    3.3133536025682976E-5    -1.8581180685976033E-6   -1.7874318223012203E-5   -4.921655937545141E-6    2.967025218088481E-6     4.0015811925220394E-6    4.595933804799377E-6     -4.713615413895907E-6    -2.9813912424971433E-6   -1.7425981972441022E-6   -2.6155487956036675E-6   -3.509527344487401E-6    -6.125997974063907E-6    -8.96917425063287E-6     -9.671280376041809E-6    -9.613609220800107E-6    -9.429569581667056E-6    -9.367303016046937E-6    -8.8930435809974E-6      -7.647830185586298E-6    -5.563975310436889E-6    -3.4523200373890635E-6   -6.705688874565713E-7    -2.443967724558214E-8    2.3079749920054245E-6    5.617659570490905E-6     9.07824899153149E-6      1.0909644474157594E-5    1.075367989457542E-5     1.1131937371677807E-5    1.1933969323330785E-5    1.017741720633042E-5     8.833761606557134E-6     6.902487953554076E-6     5.628160823611755E-6     4.705450427465879E-6     3.960330718748457E-6     3.674265432331167E-6     3.010092997315558E-6     2.0579779060770323E-6    1.7359085695910492E-6    1.362998189096015E-6     8.403342127416901E-7     1.2467509252921502E-6    3.938297273636635E-5
0.1622421479729177        5.87283740116362E-6      -7.059315659826514E-5    7.216786114037625E-5     -8.912217742766944E-6    -1.5817899797740285E-5   1.9148331604688123E-5    3.3322010066929316E-5    -1.8675984848883158E-6   -1.7952027069790938E-5   -4.942475932913717E-6    3.010951233008501E-6     4.029957448941641E-6     4.622345464809994E-6     -4.729051962219107E-6    -2.992437622177866E-6    -1.7456344036746887E-6   -2.622397321342038E-6    -3.5201001219321016E-6   -6.1467676499448416E-6   -8.999932767886034E-6    -9.704194472932962E-6    -9.646713608804134E-6    -9.46204102345991E-6     -9.400017309215928E-6    -8.924896780581868E-6    -7.676110908937801E-6    -5.5856234220441905E-6   -3.4685038721995304E-6   -6.776031196859404E-7    -3.150922365934614E-8    2.3183402042324623E-6    5.653605857475759E-6     9.14147372835285E-6      1.0986312112368707E-5    1.0826975836985037E-5    1.1206905207875683E-5    1.201469473596697E-5     1.0245757062567686E-5    8.892930011739507E-6     6.948929698323018E-6     5.666152048391646E-6     4.737469707395932E-6     3.9873854004758586E-6    3.6994464705255474E-6    3.0297925982198896E-6    2.0705600726752476E-6    1.745286422388132E-6     1.3685678588578381E-6    8.392701099011709E-7     1.2503440738706792E-6    3.966526189443932E-5
0.17084994496216446       6.984027951258894E-6     -6.986236055563444E-5    7.86708947344019E-5      -9.958892889509896E-6    -1.8026602690703554E-5   1.9346886458906924E-5    3.54054483880724E-5      -1.96120747805795E-6     -1.8820685432718673E-5   -5.176124774659871E-6    3.5047068150169995E-6    4.345194214311648E-6     4.920103685142651E-6     -4.894500776561634E-6    -3.113961143457879E-6    -1.7789568872495768E-6   -2.699093477911393E-6    -3.6388459978247277E-6   -6.379855248206693E-6    -9.344794345911845E-6    -1.007312641921891E-5    -1.0017731126607259E-5   -9.825927772078765E-6    -9.766559748318408E-6    -9.28179438130277E-6     -7.993042968871247E-6    -5.8283722539702E-6      -3.650227709481499E-6    -7.568869850156282E-7    -1.1127915380494154E-7   2.434925853142892E-6     6.058523537068983E-6     9.854045528210699E-6     1.1850490567404763E-5    1.1652724176300997E-5    1.2051274165339095E-5    1.2924027410646412E-5    1.1016078312601525E-5    9.56005389701209E-6      7.47284982539341E-6      6.09474686290247E-6      5.098683648963742E-6     4.292558092303397E-6     3.9833389826523185E-6    3.251702681832971E-6     2.212319973705359E-6     1.8508595840417355E-6    1.430681473234094E-6     8.265024350871007E-7     1.290010659170728E-6     4.284642608498604E-5
0.1951518583912372        1.0299540261311951E-5    -6.739014605884184E-5    9.772725007866472E-5     -1.2990960075499132E-5   -2.4764367760286686E-5   1.9389849654038705E-5    4.113078511132194E-5     -2.106055470916908E-6    -2.1304660731124203E-5   -5.853346436901556E-6    4.94378565458624E-6      5.227127437072574E-6     5.796578112307942E-6     -5.297023398694612E-6    -3.442026058174618E-6    -1.868112368408857E-6    -2.9198086759153735E-6   -3.983962886210469E-6    -7.055484384892501E-6    -1.0341189424368797E-5   -1.1138098711780397E-5   -1.1088254295184696E-5   -1.0875509251662226E-5   -1.0823149373025247E-5   -1.0310613224817897E-5   -8.907269555174767E-6    -6.530056410630666E-6    -4.177971003057203E-6    -9.900854737746806E-7    -3.46774508568298E-7     2.775454802969262E-6     7.2471657795653245E-6    1.1949512130159205E-5    1.4392763448022601E-5    1.4077753526626312E-5    1.4528870472742539E-5    1.559338414014241E-5     1.3282351516996447E-5    1.1524519485298084E-5    9.018475815169336E-6     7.359220562569055E-6     6.164277687690928E-6     5.192484675190437E-6     4.819077446297299E-6     3.903158022743394E-6     2.6287327094110743E-6    2.1601419091283485E-6    1.6068463210099078E-6    7.813240797400345E-7     1.3984834077912047E-6    5.219771797279835E-5
0.19730785060916822       1.0606489065060095E-5    -6.714145013452967E-5    9.946789966817385E-5     -1.3265488374147874E-5   -2.5398172578108755E-5   1.9356494064676492E-5    4.162746633849657E-5     -2.1103299449475996E-6   -2.1527296302024497E-5   -5.914689404382441E-6    5.07469383271E-6         5.304791331510338E-6     5.87690909481442E-6      -5.328096775727115E-6    -3.470052052538332E-6    -1.8756685420236713E-6   -2.93969023994418E-6     -4.015289212877726E-6    -7.116685494013571E-6    -1.0431221357890163E-5   -1.1234259177081268E-5   -1.1184883004320326E-5   -1.097022193010067E-5    -1.0918448642612777E-5   -1.0403409904383865E-5   -8.989773594277873E-6    -6.593481367060913E-6    -4.225845800565895E-6    -1.011446296852297E-6    -3.684054934237299E-7    2.8064825938948484E-6    7.355882872040124E-6     1.2141425911356201E-5    1.4625665308264928E-5    1.4299625886282717E-5    1.475540615552651E-5     1.5837531948974643E-5    1.3489976373455909E-5    1.1704618062755147E-5    9.160372123278091E-6     7.475310377456858E-6     6.262102595175992E-6     5.275077162054346E-6     4.895680308772826E-6     3.962744653201017E-6     2.6668381186163143E-6    2.188386415079285E-6     1.6225327892396758E-6    7.766602545302015E-7     1.407854332935185E-6     5.305391082769865E-5
0.20522882217392052       1.0339108703167678E-5    -5.185272241420035E-5    1.0469917485188772E-4    -2.3662099937035953E-5   -3.3078092518849E-5      2.319485193715628E-5     5.1245878162737286E-5    -5.639127987207573E-6    -2.370017268081033E-5    -6.140562036768086E-6    4.902039077902733E-6     6.171981958538844E-6     6.002218195591406E-6     -5.3885878618421755E-6   -3.5566995153196256E-6   -1.730870114621237E-6    -2.8131690752553764E-6   -3.941460422328944E-6    -7.191119323938261E-6    -1.0590300592502929E-5   -1.140381090514639E-5    -1.1365146282714832E-5   -1.1153588990502939E-5   -1.110978638794293E-5    -1.0585558504396003E-5   -9.14123713317646E-6     -6.695916047504885E-6    -4.2863368277913E-6      -1.0148727187890482E-6   -3.9684442691367195E-7   2.700073409792965E-6     7.1791054455811355E-6    1.1980564887571893E-5    1.5032640549255987E-5    1.4801794178241146E-5    1.5027365282425149E-5    1.5334159369889263E-5    1.292039077155314E-5     1.1169076747777244E-5    8.693882026105504E-6     7.103439584664528E-6     5.98704849154068E-6      5.089796348282027E-6     4.792835360577567E-6     3.823777824657453E-6     2.584094140210817E-6     2.2814076984296143E-6    1.8826385979490573E-6    1.0079079251814287E-6    1.7410793742822334E-6    5.4678901301051595E-5
0.2663633159762784        8.27545237725392E-6      6.614651826274054E-5     1.450744441837864E-4     -1.039037192839906E-4    -9.235213664104539E-5    5.281950891869994E-5     1.2548130916392917E-4    -3.2874585188481085E-5   -4.0470551974089235E-5   -7.883859425455827E-6    3.5694801927424655E-6    1.2865006870968908E-5    6.969360721253197E-6     -5.855461388526121E-6    -4.225449394433569E-6    -6.133078951055388E-7    -1.8366717737180173E-6   -3.3716457599048647E-6   -7.765603713513152E-6    -1.1818082866813127E-5   -1.2712420459396263E-5   -1.2756428171017685E-5   -1.2568826038897737E-5   -1.258654162060854E-5    -1.1991391408544116E-5   -1.0310241049474267E-5   -7.486512540063364E-6    -4.753209899961644E-6    -1.041318031582332E-6    -6.163376783379255E-7    1.8788014795996416E-6    5.814727554067805E-6     1.073903066652459E-5     1.8173697822936446E-5    1.8677556650244593E-5    1.7126360768264846E-5    1.14491021436632E-5      8.524297796748227E-6     7.035739450227301E-6     5.093485822012995E-6     4.233320371207724E-6     3.86416580517518E-6      3.6597888462144604E-6    3.9990723989700336E-6    2.7512242055869172E-6    1.9454715680097917E-6    2.99935107494342E-6      3.890149522651928E-6     2.792690154566858E-6     4.31292855446026E-6      6.722066706930096E-5
0.3250523106055067        6.294346335553865E-6     1.794255588111209E-4     1.8383462387275374E-4    -1.8093551711188683E-4   -1.4925510321154895E-4   8.12591217517335E-5      1.9674717791247137E-4    -5.902057089955393E-5    -5.657008333612706E-5    -9.557421513212846E-6    2.2902262660290802E-6    1.9290297712646727E-5    7.89781565665783E-6      -6.303659062144976E-6    -4.867447972036931E-6    4.595496525667648E-7     -8.992362717465975E-7    -2.824624797062239E-6    -8.317107605298643E-6    -1.2996751451782647E-5   -1.3968683075218651E-5   -1.4092056066037561E-5   -1.3927450840811509E-5   -1.4004223759251753E-5   -1.3340988250351266E-5   -1.1432482525570415E-5   -8.245483628556483E-6    -5.201407137248329E-6    -1.0667054802052146E-6   -8.270507709438064E-7    1.0903820308989324E-6    4.5049274434112036E-6    9.547160239550712E-6     2.1189106669881393E-5    2.2398281052395483E-5    1.914139233446176E-5     7.719454795615115E-6     4.304057128329326E-6     3.067743718702299E-6     1.63711249915202E-6      1.4780115328230217E-6    1.826202573135114E-6     2.2869844376276553E-6    3.2370615063752506E-6    1.7215748264214968E-6    1.3323951461916991E-6    3.688575313955337E-6     5.8173560888647964E-6    4.50607760835655E-6      6.7818987435424835E-6    7.926073770754738E-5
0.33541878134338843       5.944415689447748E-6     1.9943448666001054E-4    1.9068098869939892E-4    -1.9454195019383324E-4   -1.5930610070398192E-4   8.628252377272334E-5     2.093351519893617E-4     -6.363884043201454E-5    -5.941380764615395E-5    -9.853029446529212E-6    2.0642665527749336E-6    2.0425222410427466E-5    8.061812347691972E-6     -6.38282600132513E-6     -4.980846736328805E-6    6.490527518125918E-7     -7.336533074918568E-7    -2.7280023069320053E-6   -8.414521933012734E-6    -1.320494437573609E-5    -1.4190581741711255E-5   -1.4327973337715047E-5   -1.4167430147694802E-5   -1.4254634598604305E-5   -1.3579372912704365E-5   -1.1630708504670662E-5   -8.379543713065817E-6    -5.2805739993573955E-6   -1.071189766312367E-6    -8.642698632521209E-7    9.511203653044369E-7     4.273572236095491E-6     9.336635421692987E-6     2.172173033760796E-5     2.305548741420647E-5     1.9497315381003187E-5    7.060672338351765E-6     3.5586192200405546E-6    2.3668608376994636E-6    1.026599520747905E-6     9.913303649585958E-7     1.466229015174372E-6     2.044500530374579E-6     3.1024644891672426E-6    1.5397037579728201E-6    1.2241050174032713E-6    3.810315734807555E-6     6.157766256064178E-6     4.808720054603513E-6     7.218002775985331E-6     8.138742331090326E-5
0.3495194182760063        5.468434507703212E-6     2.2665094577536908E-4    1.9999352207451926E-4    -2.130496349872144E-4    -1.729776259544782E-4    9.311543439925941E-5     2.264575127873146E-4     -6.992068346044616E-5    -6.328188628603482E-5    -1.0255120017900268E-5   1.756912588387365E-6     2.196896487726218E-5     8.284883232363715E-6     -6.490510120122352E-6    -5.135093523332608E-6    9.068178550609827E-7     -5.084247489766661E-7    -2.5965748725330007E-6   -8.54702643737715E-6     -1.3488131673210423E-5   -1.4492411806268359E-5   -1.464887173005813E-5    -1.4493853784365765E-5   -1.4595247370200653E-5   -1.3903627488744632E-5   -1.1900338606619551E-5   -8.561894353570147E-6    -5.388258013321308E-6    -1.0772893629733497E-6   -9.148958593959909E-7    7.616944522012515E-7     3.958879235621365E-6     9.050276245365788E-6     2.2446213447648897E-5    2.394942986887781E-5     1.9981447520294264E-5    6.164586053797249E-6     2.544662824815053E-6     1.413508893030752E-6     1.9617014234126727E-7    3.293389675466526E-7     9.76587306391089E-7      1.7146700967936875E-6    2.919383504340968E-6     1.2923198633392016E-6    1.0768070769525606E-6    3.975908974576986E-6     6.620797532302636E-6     5.220379081366897E-6     7.811198356411371E-6     8.428017459733351E-5
