# Model:              HydroFlux_CAD_211205_improved_injector_FINAL.mph
# Version:            COMSOL 5.5.0.359
# Date:               Jan 14 2022, 18:04
# Dimension:          3
# Nodes:              523
# Expressions:        5
# Description:        Velocity field, x component, Turbulence intensity, U+, k+, 
# Length unit:        m
# x                       y                        z                        u (m/s)                  sqrt(2/3*k)/spf.U (1)    uplus (1)                k/u_tau_probe^2 (1)      yplus (1)
0.185                     0.065                    0.08624117029557933      21.51850116777409        0.017256278727482158     29.27206764378538        0.38273181348172075      179.54080962704447
0.185                     0.065                    0.0867676868665159       21.53888221230341        0.01746983271100777      29.299792405350406       0.3930067946326721       152.45608636347342
0.185                     0.065                    0.08683228131584815      21.541380372933585       0.017495800552800804     29.303190705556418       0.3942674676360245       149.33812313575638
0.185                     0.065                    0.08867230328825208      21.19216546230238        0.013440450352612982     28.82814635156006        0.22519213072545635      63.31165725276579
0.185                     0.065                    0.08886341710798869      20.764741509430024       0.01241030505768583      28.24671260004065        0.18432852824271148      54.05505649605793
0.185                     0.065                    0.08905699574738636      20.331800857243298       0.011161123117391368     27.65777436694784        0.1429360824090373       45.13563393945004
0.185                     0.065                    0.08887998090902685      20.727696553161206       0.012312465878944395     28.196319570465437       0.18078680320770474      53.274362005457526
0.185                     0.065                    0.08489089456774554      21.466704795553362       0.01554188088835046      29.201607954259305       0.30896793297433395      237.2946123600033
0.185                     0.065                    0.08499663511464764      21.47076569944582        0.015683431230802503     29.207132086842154       0.31474060306663554      232.27723402746565
0.185                     0.065                    0.08530530058773422      21.482615177747004       0.016089002925719974     29.223251180252586       0.33159521683815246      218.15042254096005
0.185                     0.065                    0.04470839092990767      17.79784001677743        0.033294507826372256     24.210774385373718       0.9746654667913894       220.37075453611934
0.185                     0.065                    0.04407847554110718      17.571699589751002       0.03423837618254803      23.90315082807756        1.0046837196274256       190.7914143350268
0.185                     0.065                    0.043469426765955305     17.35417630521063        0.0351624004161496       23.607249350111246       1.0335714627855517       165.14529629390017
0.185                     0.065                    0.04384413447907588      17.48786388922747        0.034592590434745184     23.789107369494854       1.0158162596376712       180.60548393945774
0.185                     0.065                    0.08934293749433724      18.04753914476162        0.010512355987140882     24.55044533680102        0.09991031831660536      31.61170657962004
0.185                     0.065                    0.08935004119176823      17.99078908293496        0.010488956240555796     24.47324703959495        0.09884147289238233      31.28883313745301
0.185                     0.065                    0.08920452573953642      19.153266627753272       0.010889041013655223     26.054589581112822       0.12073669165074395      38.026966445098246
0.185                     0.065                    0.08906869917660235      20.23831008820137        0.011143392860534812     27.530596916523773       0.1411749849795323       44.56111857295763
0.185                     0.065                    0.08953035899835672      14.73112761125876        0.007325673423087851     20.039061296321975       0.03232520338030441      22.744127102287145
0.185                     0.065                    0.0894792329894519       15.884682190903689       0.008940003328721115     21.608265741505814       0.055976612357728425     25.179607755276475
0.185                     0.065                    0.08953293047070077      14.673107540244779       0.007218044065086924     19.960135379029836       0.031135613890060355     22.6225651284886
0.185                     0.065                    0.08958689276017931      13.455557233504809       0.0035045124271934733    18.303876206482148       0.006172097011685057     20.091929152926348
0.185                     0.065                    0.0895373544330331       14.573289776237978       0.0070245746696738255    19.824351184894873       0.02908904344200972      22.413637629347903
0.185                     0.065                    0.08941137048057934      16.99098853227685        0.009897131209290151     23.1131974189928         0.07849286100099269      28.361155210316717
0.185                     0.065                    0.08941447019931378      16.94045638481375        0.009861406555686833     23.04445748087198        0.07746439774360644      28.21451717454053
0.185                     0.065                    0.08941980309822108      16.85351854980665        0.009798415673753029     22.926194123805864       0.07569498237238466      27.96253164750203
0.185                     0.065                    0.08971213262463058      9.920289709025496        0.0011741239831144323    13.494777779570624       3.765743517860752E-4     14.1668769590643
0.185                     0.065                    0.08967660919394416      10.9978658219796         0.0014326434180352734    14.960627125851218       6.890760798916934E-4     15.853963696387737
0.185                     0.065                    0.08971390611568705      9.866492207531927        0.001155812631504139     13.421595911999626       3.609728468591219E-4     14.083107801907396
0.185                     0.065                    0.08975137285986069      8.72996690166334         3.8512103596212573E-4    11.87555674445381        3.137572472477881E-5     12.32346873214458
0.185                     0.065                    0.08971695709507481      9.77394306837887         0.0011225429289559035    13.295699380427088       3.3413320235073683E-4    13.939098995081846
0.185                     0.065                    0.08962951039491689      12.288090296916602       0.00291750732406144      16.71574649088319        0.0035675234869770585    18.06512057887876
0.185                     0.065                    0.08963164525336126      12.229607999051385       0.0028773548075179066    16.636191796728266       0.003437051596549262     17.964245662994383
0.185                     0.065                    0.08963531797810063      12.128997399309721       0.002804890284299972     16.499329091544585       0.0032125929558431683    17.790849639090293
0.185                     0.065                    0.08983835417039597      5.9122403656596125       6.54300411464117E-5      8.042544346401082        4.153675884804069E-7     8.212570988522808
0.185                     0.065                    0.08981367589482746      6.729798359245002        7.751644779431547E-5     9.154685601238512        7.553807132389231E-7     9.382133994257616
0.185                     0.065                    0.08983957989202844      5.871633860253103        6.452933363222481E-5     7.98730646697028         3.9847983291323575E-7    8.154704403797846
0.185                     0.065                    0.08986559507682527      5.009785845873047        2.3976513732696963E-5    6.8149165696025005       4.0048332409784166E-8    6.93146806783275
0.185                     0.065                    0.08984168845953966      5.801779860857609        6.288062788166147E-5     7.89228260914899         3.69428404378655E-7      8.055207716962066
0.185                     0.065                    0.08978098176527548      7.779406492748775        3.1646613173245096E-4    10.582489519543103       1.6823698806893652E-5    10.91890013894013
0.185                     0.065                    0.08978245582786686      7.732083378880534        3.114720279597524E-4     10.518114897004791       1.6099234823690592E-5    10.849294400631186
0.185                     0.065                    0.08978499164743448      7.650673756559593        3.0235667413380855E-4    10.407371683392757       1.4852944585643733E-5    10.729622782341115
0.185                     0.065                    0.0899260031729846       2.9672333719423225       1.0910900278778908E-5    4.0363896770128855       2.9093677171256955E-9    4.078289400751175
0.185                     0.065                    0.08990886105226688      3.5510677979797243       1.2364436435078624E-5    4.830591869744195        5.351069778537761E-9     4.889525739910695
0.185                     0.065                    0.08992685155130682      2.9383389034834657       1.0786945310982422E-5    3.997083926641872        2.78852637841119E-9      4.0382491900077495
0.185                     0.065                    0.08994491602518354      2.323090550130783        3.7926428552891983E-6    3.160148710910476        2.1547168459860163E-10   3.1880924042874383
0.185                     0.065                    0.08992831095182159      2.888633953474443        1.0555655921689731E-5    3.929469242535805        2.5806523733113667E-9    3.9693949583773516
0.185                     0.065                    0.08988616320812477      4.316328593864993        2.1341611079261687E-5    5.871592151670792        2.355360782057499E-8     5.957459693527045
0.185                     0.065                    0.08988718279718451      4.281953014719365        2.113623328286451E-5     5.824830331681579        2.273594555787821E-8     5.909332597735617
0.185                     0.065                    0.08988893673840152      4.2228186561043595       2.075867094270971E-5     5.744388625637358        2.132936815524933E-8     5.826576591706953
0.185                     0.065                    0.08995920252036024      1.8334620580412393       3.635335513871958E-6     2.4940968223972613       1.2331243934065599E-10   2.5123660907982686
0.185                     0.065                    0.08995990861536436      1.8092626848536615       3.615281527742865E-6     2.4611779084189576       1.1875763314463055E-10   2.4790446631309058
0.185                     0.065                    0.08996112324502949      1.767634750456635        3.5762687981825484E-6    2.4045505577480064       1.1092243791553531E-10   2.4217415329768825
0.185                     0.065                    0.04299257832138481      17.254524709751287       0.03489819950798843      23.471691198530248       1.0064401882502387       141.0298286048505
0.185                     0.065                    0.04270263303077938      17.193995401850216       0.034732726664113596     23.38935191376793        0.989937646246756        127.53445502746787
0.185                     0.065                    0.042440880158514056     17.1393931137768         0.034580114779741794     23.315075278163583       0.9750364916907851       116.03100960007416
0.185                     0.065                    0.04259983851528164      17.172547497546724       0.034673163016364895     23.36017588051662        0.9840860736841155       122.94306038672272
0.185                     0.065                    0.04210977372207847      17.092388343171006       0.03366087408640055      23.25113370462992        0.9188280728543768       99.68023016568894
0.185                     0.065                    0.041942499954009546     17.06840639550407        0.03318285379678649      23.218510559139304       0.8904138938872453       91.8861651099462
0.185                     0.065                    0.041761143968157624     17.042231867010752       0.032653561747766874     23.182904800047307       0.8595937371780048       83.76293430898723
0.185                     0.065                    0.04187353596667559      17.05847412461479        0.03298296428734901      23.2049994831094         0.8786956713688832       88.75813231691521
0.185                     0.065                    0.041638161716303315     16.9494085305412         0.032174424205250005     23.056635272124623       0.8254871211431619       77.64950640930213
0.185                     0.065                    0.04138420995878258      16.757977189786946       0.031122403444254817     22.796227211544135       0.7550404094851455       65.6076148017062
0.185                     0.065                    0.04123570740182356      16.646190349644662       0.030464439836766534     22.644161232560876       0.7138346253548826       58.90636745877702
0.185                     0.065                    0.04132572559371385      16.713938559004873       0.030867258165796607     22.736320540110945       0.7388133733965785       62.939628249605256
0.185                     0.065                    0.04085744189394155      15.720880351298765       0.029528900817957414     21.385442669782194       0.5981795423075351       41.02683082675988
0.185                     0.065                    0.040956480514701        15.963165075478148       0.029807628719613535     21.715027652487954       0.6284570540684683       45.53842110385143
0.185                     0.065                    0.04113488524076353      16.399577539811276       0.030247406832759817     22.308688664328393       0.6830044381801581       53.96508439915035
0.185                     0.065                    0.0411958720172446       16.548753822797458       0.03038121288793803      22.51161628518702        0.7016531273710661       56.93808750287817
0.185                     0.065                    0.04058482311966849      13.627340616420632       0.03151622899584625      18.537556738670922       0.5120034977378723       28.14763587670945
0.185                     0.065                    0.040655821628471894     14.172577207741297       0.03096080806526865      19.27925348876369        0.5344471260368852       31.40986590314193
0.185                     0.065                    0.04078482324290016      15.1632282326482         0.030021732627396543     20.626856817934588       0.5752251397914093       37.50121944322107
0.185                     0.065                    0.040828713167954875     15.50026827600889        0.02972098464602543      21.085339445093283       0.5890985916094693       39.62353997959428
0.185                     0.065                    0.04046857908574861      12.030933406885312       0.031210510227344074     16.365930589609615       0.39136436764911936      22.6522476916433
0.185                     0.065                    0.04049938808940387      12.454039264475641       0.03135762182094374      16.94149034571446        0.42333869228658866      24.091253013027327
0.185                     0.065                    0.040553129969948684     13.192089375589646       0.03149301490915234      17.9454753634715         0.479112520263246        26.63142715456744
0.185                     0.065                    0.04057228629056895      13.455168552409331       0.03151134899399084      18.30334747545065        0.4989928868822123       27.546240211592835
0.185                     0.065                    0.040371708810925735     10.235708040534542       0.02619872067690417      13.923847939431473       0.19960721867475217      18.075436291707007
0.185                     0.065                    0.04039738840821801      10.711606781391467       0.028041947262245463     14.571222959900764       0.25044135845651355      19.276398623939347
0.185                     0.065                    0.040442165209116906     11.541422168932902       0.030283092136496985     15.700038204353941       0.33907817760231207      21.391657512784324
0.185                     0.065                    0.040458129408787125     11.837276113507876       0.03087144699149255      16.102494519073893       0.37067933009182896      22.15239644126589
0.185                     0.065                    0.040223712124130825     6.6950327606706725       0.00612467718197184      9.1073932296551          0.004667137593770535     11.086802310799618
0.185                     0.065                    0.04024155091680888      7.149334651151111        0.011611338906216353     9.725389602411697        0.019128231961776924     11.922955811869983
0.185                     0.065                    0.040272637375198886     7.941019256321814        0.015913821034242853     10.802334745310677       0.04432826125024973      13.390521877859891
0.185                     0.065                    0.04029098341043298      8.4082431727612          0.017368664569363566     11.437909220511115       0.05920014731120153      14.262920597959365
0.185                     0.065                    0.040283724217142214     8.223370965354631        0.016853407276685262     11.186423686343645       0.05331562998316165      13.917165918370781
0.185                     0.065                    0.04031238683476118      8.892772557408868        0.020959166626725145     12.097024686417674       0.0964277556494936       15.265104038964873
0.185                     0.065                    0.04034969523508829      9.737361585879839        0.0247577566516097       13.24593682392407        0.16131890022201745      17.026909717149103
0.185                     0.065                    0.0403629991302053       10.038536851130251       0.025679629784524052     13.655631842564489       0.18445845339772737      17.659783207522345
0.185                     0.065                    0.04016765263600008      5.173284602627004        0.0013705344604395017    7.037327351378697        1.395376471208171E-4     8.440682004322797
0.185                     0.065                    0.040182520103042074     5.576863953745594        0.003940248903572486     7.5863247919286145       0.0013403127954912234    9.138195952081823
0.185                     0.065                    0.040208422801956155     6.27999885643508         0.005599447589959023     8.542813920690836        0.003432323953660312     10.360762674282554
0.185                     0.065                    0.040217662012474245     6.5308002560769545       0.005940938954517686     8.883984315330938        0.004178513052733432     10.799109162035586
0.185                     0.065                    0.04012093633828799      3.863080063369771        1.7917820002765454E-4    5.255028686554932        1.3298944430684505E-6    6.235965833874998
0.185                     0.065                    0.04013332714688789      4.210591297433557        8.785854476355571E-4     5.727755493648938        3.798685793497233E-5     6.817753010499201
0.185                     0.065                    0.040154910870705315     4.815928049132485        0.001257744075279209     6.551207750144239        1.0184117850024264E-4    7.836306511397414
0.185                     0.065                    0.0401626103307763       5.03186760460056         0.0013316042912001854    6.844954848296999        1.246199493835452E-4     8.201237485335142
0.185                     0.065                    0.04004956411558043      1.8032702681224346       3.9756789672380935E-5    2.4530262984839255       1.4266824218952834E-8    2.8682520218063288
0.185                     0.065                    0.04005817017072358      2.0537717670528157       3.9659370753565755E-5    2.7937887319075476       1.841527629703235E-8     3.272852212957904
0.185                     0.065                    0.04007315690154378      2.490000351227642        3.8598796357864545E-5    3.387199607718984        2.5640566888139187E-8    3.9799342103195237
0.185                     0.065                    0.040082006050164584     2.747578917286203        3.7778919221720825E-5    3.737589123720547        2.99075121815395E-8      4.398943063708145
0.185                     0.065                    0.04007850386918743      2.6456383501201532       3.811078308381096E-5     3.59891723600565         2.8218747088235443E-8    4.232980443646228
0.185                     0.065                    0.0400923325929312       3.043472880642343        1.2073010384748537E-4    4.140099876826342        3.747575424356479E-7     4.884143048797456
0.185                     0.065                    0.04011031774141867      3.5588159237412533       1.6656374844349007E-4    4.841131807430176        9.753303228676875E-7     5.732774378949096
0.185                     0.065                    0.040116734037793325     3.7426677166316162       1.749143263493723E-4     5.091229250368141        1.1895777378979899E-6    6.036636537850306
0.185                     0.065                    0.04002970128168545      1.2180598807443708       3.71807088048203E-5      1.656952356734175        5.693210021701161E-9     1.930139717084222
0.185                     0.065                    0.040042189604844174     1.5859978771855174       3.984287218351829E-5     2.1574661163390316       1.108383261052356E-8     2.519299283466401
0.185                     0.065                    0.04004664544795425      1.7172786430451383       3.986186989654128E-5     2.3360500905949064       1.3007087972946496E-8    2.7300511090405863
0.1575                    0.065                    0.04390477557858866      11.405249064048114       0.11408497393410293      15.514799078897504       4.700024727817739        185.88305629627223
0.1575                    0.065                    0.04388057390581218      11.393621733390088       0.11417975662066836      15.49898217757688        4.698216680849071        184.78108268801773
0.1575                    0.065                    0.04602207405448881      11.833914817691793       0.11421984030356792      16.09792207800414        5.0730695338429665       280.4972701782511
0.1575                    0.065                    0.04603752143849707      11.840221790546824       0.11414937171647302      16.10650158521984        5.072225337013598        281.15117090801783
0.1575                    0.065                    0.04609163715754662      11.862316558883872       0.11390303969545094      16.136557561158554       5.069267922449668        283.45340470396224
0.1575                    0.065                    0.04573157079476741      11.775099870162265       0.1142123733183785       16.01791487354659        5.021886040629337        265.4328210614142
0.1575                    0.065                    0.04659471185821229      11.807323842197507       0.11603467487754403      16.061749817338107       5.212508791038054        300.6360918040613
0.1575                    0.065                    0.04662333711498124      11.801407320155223       0.11622757639516958      16.053701448537353       5.224621796150323        301.2232542741622
0.1575                    0.065                    0.04642219110711492      11.84298196169868        0.11487280197662075      16.11025630382387        5.1395052628293          297.12109291672454
0.1575                    0.065                    0.048321650765602554     12.975732109804925       0.10422151275160949      17.651160045229936       5.077786543209477        350.3260034373114
0.1575                    0.065                    0.05177518531880745      14.02459352250194        0.0815901901872569       19.07794818358796        3.635615874775254        387.7065134366701
0.1575                    0.065                    0.05158866443721663      13.942454035317336       0.08384300770697466      18.96621211952164        3.7941563692448765       387.2028212208767
0.1575                    0.065                    0.051059236568266775     13.709306232852095       0.09018799408585178      18.649056282711637       4.244163657508967        385.7770766127105
0.1575                    0.065                    0.052118178036352714     14.16394530043602        0.07546641006546428      19.26751132454115        3.1731050647203825       384.5336886536797
0.1575                    0.065                    0.056474760751917874     20.47394633093131        0.011634156695066957     27.85113783072313        0.15751997015021788      437.9880760980223
0.1575                    0.065                    0.056239260561819035     20.28737047028419        0.012030593181608465     27.59733478138534        0.16539630713098558      428.36395936845105
0.1575                    0.065                    0.05664984887692256      20.582243374905715       0.01124865096233817      27.998456566917838       0.1488113205077884       441.6338457235713
0.1575                    0.065                    0.05729390995206617      20.980613684572177       0.009775826958056575     28.540368039325404       0.11677658227752818      455.35624037660267
0.1575                    0.065                    0.05449024712822414      17.066255499460947       0.03202993198221209      23.21558465022129        0.8305183235408226       392.8028738708889
0.1575                    0.065                    0.054207748559972874     16.52461160481091        0.03739260672427941      22.478775120625265       1.0612007237383185       388.7740370188219
0.1575                    0.065                    0.05468425198195516      17.493695197784746       0.02871465107350284      23.797039820607942       0.7013341872456728       395.9478072915436
0.1575                    0.065                    0.05456124524712353      17.222681557573853       0.03082251597855364      23.428374291964047       0.7832420286842271       393.9505387009441
0.1575                    0.065                    0.055342312803797034     18.884597986053677       0.018186846410176663     25.68911400303807        0.3277845180541145       404.655460146433
0.1575                    0.065                    0.05524985904905251      18.764430306602144       0.01885103355789855      25.525647392883553       0.3477191307233181       404.3622217325129
0.1575                    0.065                    0.05519458525766928      18.6925876511755         0.019244649164124546     25.42791832462915        0.35963710663492454      404.1870230804412
0.1575                    0.065                    0.05573012498801248      19.49111297669979        0.01562359905762617      26.5141690426405         0.25757292969158185      414.7167819867659
0.1575                    0.065                    0.043578437481192195     11.032080333506668       0.11982678422189473      15.007169842186839       4.851062871165385        169.3166585264028
0.1575                    0.065                    0.04285502669397413      10.666126825766268       0.1235306904284438       14.509355624108302       4.820556559223569        133.09631598266455
0.1575                    0.065                    0.04381177018365053      11.31129007126494        0.11543671644050994      15.386984693915618       4.733023430234607        181.17233722764354
0.1575                    0.065                    0.042810218698573974     10.674102341728522       0.12328904865105324      14.520204885444906       4.808988858096255        131.07420864482967
0.1575                    0.065                    0.042353386914344884     10.755415267126013       0.12083334886674825      14.63081656020755        4.691052460847817        111.46486703213219
0.1575                    0.065                    0.05813262546910307      21.205928140106984       0.009192955621198123     28.8468680103092         0.10549113991364266      478.80857801716974
0.1575                    0.065                    0.058443253020151825     21.27999254258045        0.009020707333179504     28.94761936758527        0.102284494198865        488.0218288932168
0.1575                    0.065                    0.05739460253489995      21.029957826305385       0.009598592663653127     28.607491908380098       0.1131098397726214       457.74921826030777
0.1575                    0.065                    0.05881605024022085      21.33586721607033        0.008824251755363888     29.02362685570993        0.09839143221790633      503.7785956072717
0.1575                    0.065                    0.059080326427727425     21.375476807808553       0.008683519829833324     29.07750861260666        0.09563163809212383      515.3308745049567
0.1575                    0.065                    0.05273769280094615      14.772315945250304       0.05998689084903712      20.095090649358          2.1814007754152818       379.64776660745065
0.1575                    0.065                    0.0529535328725587       14.9842733852475         0.05425004780095665      20.383420792467277       1.8358891959413695       377.9616126830332
0.1575                    0.065                    0.04977967223180902      12.553354411792492       0.111126113029126        17.076590819843446       5.40380571072284         379.19740095972963
0.1575                    0.065                    0.04954145402534203      12.479890343605367       0.11227193613046074      16.97665610986552        5.451637574647407        375.2968514421924
0.1575                    0.065                    0.050550526022178334     13.46184622212268        0.09649307161267591      18.312431249363527       4.6841621296660545       382.58949457053217
0.1575                    0.065                    0.05020987838879203      13.06037503652788        0.10277602152008444      17.766301590511578       5.002179483710832        381.0863869416201
0.1575                    0.065                    0.05936413974489864      21.411596693410168       0.008548600370479473     29.12664324918626        0.09299622269533737      523.5456899742012
0.1575                    0.065                    0.06045125584539123      21.46179178705881        0.008182915112305327     29.194924685946813       0.08560980961466585      563.9564073599712
0.1575                    0.065                    0.06146538385517208      21.45648122385162        0.00805463606774839      29.187700615635617       0.08290553010853208      608.8259245114311
0.1575                    0.065                    0.06110775531762069      21.45835397456459        0.00810012010813456      29.190248157637853       0.08385918439633526      592.4862559262135
0.1575                    0.065                    0.05735427543866924      21.019394720326872       0.009629482643533195     28.593122694171324       0.11372503786416746      456.5551814325344
0.1575                    0.065                    0.06174421578739475      21.457203466806533       0.008035081193463687     29.18868309784786        0.08250900103244158      617.3039504038682
