# Model:              HydroFlux_CAD_211205_improved_validation_test4_FINAL.mph
# Version:            COMSOL 5.5.0.359
# Date:               Jan 14 2022, 18:05
# Dimension:          3
# Nodes:              481
# Expressions:        5
# Description:        Velocity field, x component, Turbulence intensity, U+, k+, 
# Length unit:        m
# x                       y                        z                        u (m/s)                  sqrt(2/3*k)/spf.U (1)                             uplus (1)                k/u_tau_probe^2 (1)      yplus (1)
0.185                     0.065                    0.07384130602816572      21.266839414401385       0.008835857804633184                              27.19522029872741        0.08661124551612806      817.6446455926709
0.185                     0.065                    0.07490181113725809      21.257305009133677       0.009171191490724807                              27.18302806618076        0.09322640022951437      741.851308779921
0.185                     0.065                    0.07491320441916603      21.257202578540834       0.009174730719660367                              27.18289708185895        0.09329746855522829      741.0913727671586
0.185                     0.065                    0.040023497258687514     1.191093966640315        4.873878972796425E-12                            1.5231253778750655       -8.266328776192644E-23   1.7672671545472145
0.185                     0.065                    0.04001282925285947      0.8308208224560656       8.20731464050743E-6                               1.062421869803665        1.140480946959442E-10    1.230821779283275
0.185                     0.065                    0.0400109529232279       0.7674546074138326       9.634694110196664E-6                              0.9813915792188255       1.3410728636430708E-10   1.1366492429061155
0.185                     0.065                    0.04000000000000001      0.3975594401744618       2.545500240682387E-5                              0.5083837963276198       2.512010659491249E-10    0.5879925987766093
0.185                     0.065                    0.04000263700530594      0.48661470650973293      1.9594817078395367E-5                             0.6222642625105498       2.230098080900324E-10    0.7199197384313919
0.185                     0.065                    0.08998719190568552      0.8487064492623511       1.3543654305367164E-5                             1.0852933248280714       3.240844107369215E-10    1.2559697004398713
0.185                     0.065                    0.08997544891576437      1.2456274306676614       1.7723475119607203E-6                             1.5928606845173925       1.1954888173823969E-11   1.8464159572608165
0.185                     0.065                    0.08998777777280605      0.828903745983527        1.4196469532638904E-5                             1.05997038578273         3.396568118971758E-10    1.2265669463149458
0.185                     0.065                    0.09000000000000001      0.41578424838503564      3.958693963970588E-5                              0.5316889835503616       6.645249494564164E-10    0.6143626421046873
0.185                     0.065                    0.08998876290524334      0.7956056062124075       1.5350165991651184E-5                             1.0173899990610342       3.65841723647013E-10     1.1771381499366333
0.185                     0.065                    0.04203081930127874      21.25955115290039        0.016689902415292418                              27.18590034886311        0.3088090669966579       102.0036338378107
0.185                     0.065                    0.0417177979007307       21.21265544177968        0.016167552447181408                              27.125931908318556       0.2885047283949357       86.93725389081249
0.185                     0.065                    0.04208591373124697      21.267807291263203       0.016779727937808                                 27.196457982614813       0.312384533627621        104.76904020468106
0.185                     0.065                    0.04240606211598094      21.315796281925035       0.017290017398851557                              27.25782446719354        0.3331717844624376       121.56742023052472
0.185                     0.065                    0.04217498250831718      21.28115602631143        0.016923668516046757                              27.213527834099185       0.3181659530768893       109.31554048349051
0.185                     0.065                    0.043266611286480766     21.302700893274523       0.017266107468890634                              27.24107858538625        0.3318422580798412       165.16351038225545
0.185                     0.065                    0.04289500438515006      21.308359262934957       0.017276482281400718                              27.248314291945587       0.33241793567416417      145.34582979348096
0.185                     0.065                    0.04280832559556934      21.3096783336193         0.01727889118186025                               27.250001069052015       0.3325518690283967       140.94942021757856
0.185                     0.065                    0.042515233785106896     21.314136497825018       0.01728700634514296                               27.25570199881125        0.33300380747632113      126.66798227578703
0.185                     0.065                    0.08702309417131075      21.364538734489386       0.01688538624159322                               27.320154450016005       0.31921265941374083      151.13739537339345
0.185                     0.065                    0.08701509282652856      21.36405625970821        0.016878259529004312                              27.319537479731565       0.3189288562607375       151.4839678441785
0.185                     0.065                    0.08702377976237148      21.36458007365751        0.01688599675515301                               27.320207312962033       0.3192369782251879       151.10772358438942
0.185                     0.065                    0.04144385921673874      21.010876267260223       0.014031337679780194                              26.867904422624743       0.2131868324524108       72.7771696010145
0.185                     0.065                    0.04121937854015158      20.845575939635474       0.011921968836831527                              26.656524690187272       0.15149466875912238      61.87217636846386
0.185                     0.065                    0.04147727070176592      21.035483173839374       0.01431362932954763                               26.899370792979575       0.22237115815113448      74.4524435711102
0.185                     0.065                    0.0415395090520778       21.081323099363644       0.014821790738240208                              26.95798913531142        0.23948102903900684      77.61062014976582
0.185                     0.065                    0.08534660170334049      21.264897577289148       0.015321548174906493                              27.19273715174809        0.2603775336510695       236.1020103970145
0.185                     0.065                    0.08612555604474335      21.31087995360893        0.016071232684153256                              27.251537654705228       0.28772160525036705      193.3324979867794
0.185                     0.065                    0.08621595332361252      21.316251162075858       0.016155509800424826                              27.258406150520813       0.2908936849482899       188.76679485230568
0.185                     0.065                    0.0443895538094299       21.24157486744629        0.01564049250269229                               27.16291296302965        0.27073607990554915      221.30266290305076
0.185                     0.065                    0.04389701635630947      21.26836495196015        0.016376131043200817                              27.19717109777076        0.2975523003063624       195.17243961657917
0.185                     0.065                    0.04343233495779554      21.293668252472386       0.017037291948835676                              27.22952799003417        0.3228310471850468       172.7118462672102
0.185                     0.065                    0.08704615452376328      21.363717775115205       0.01686833958492348                               27.31910463858883        0.31854396030801657      149.85877829993782
0.185                     0.065                    0.08780786035609346      21.33523369268339        0.016263242001796158                              27.28268028414452        0.29531098960939184      110.91985961427096
0.185                     0.065                    0.08783449527834594      21.334301802703322       0.016242383527987705                              27.281488618904177       0.29452823854252785      109.6753556855217
0.185                     0.065                    0.08742126216482615      21.34924319061843        0.016568291020491937                              27.300595093919217       0.3068959081024835       129.83597198616675
0.185                     0.065                    0.04119053463140198      20.748617192481046       0.011772538472316251                              26.53253755522223        0.14634978044706454      60.358203201105646
0.185                     0.065                    0.04103070970886828      20.21138359576413        0.010844624912043277                              25.84554379324834        0.11784043264868878      52.17695891431872
0.185                     0.065                    0.0408659521864163       19.657600900782963       0.009660039785948206                              25.137387677796724       0.08844874621052334      44.094888777734255
0.185                     0.065                    0.04090612345297827      19.79262155709797        0.00997525182169357                               25.310046925455257       0.0956152760729176       46.03376060289663
0.185                     0.065                    0.08837313201793838      21.180714927831016       0.014738293357071636                              27.085087601538287       0.2390266213824996       82.41667697612779
0.185                     0.065                    0.08809836422050404      21.259135097046475       0.0155298486994333                                27.185368312560804       0.2673598463562264       95.88623336971968
0.185                     0.065                    0.08808162475024862      21.263907747645995       0.015576362441136516                              27.191471395484115       0.2690845697205883       96.73528231088105
0.185                     0.065                    0.0878546408805854       21.328568035023103       0.016189479367062942                              27.274156496242846       0.29245544273005464      108.59123208518517
0.185                     0.065                    0.04048871693115283      14.893102593242569       0.004811370904147528                              19.04472959345852        0.012594501354167379     25.132360264807694
0.185                     0.065                    0.040442928407496845     13.803810922774238       0.003998866115304361                              17.651785095655303       0.007473853341277105     22.813089277111818
0.185                     0.065                    0.04043480464934115      13.610549748618034       0.003801166824752424                              17.40465010281713        0.006565352001357791     22.404769740778896
0.185                     0.065                    0.04038768311251018      12.489545749505954       0.0018401626369974526                             15.971153092868244       0.0012956222673327507    20.054862308335796
0.185                     0.065                    0.040399082661001395     12.760736843388413       0.0025368440057119595                             16.317941884445432       0.0025704653937777375    20.620466105390506
0.185                     0.065                    0.04075062401104895      18.504727240562413       0.009342573318105648                              23.66313696496787        0.07331135158419853      38.186754394300785
0.185                     0.065                    0.04072970534294727      18.29561457906185        0.009270716429843343                              23.39573169679671        0.07056566198906535      37.135069563844276
0.185                     0.065                    0.040609957484004436     17.098559698609453       0.008745499301064585                              21.86498373048043        0.05484803758882834      31.22863168740745
0.185                     0.065                    0.04063904221925925      17.389304141268024       0.00889350843614471                               22.23677659610842        0.058665593295442825     32.64564728859245
0.185                     0.065                    0.0405550371799811       16.099518139009163       0.007494321691352119                              20.587447620318436       0.03570781575273096      28.441349088476343
0.185                     0.065                    0.040545270985732594     15.921863700026325       0.007207740739737622                              20.36026992310437        0.03230420031286177      27.950203618985515
0.185                     0.065                    0.04050241562910241      15.142292320635049       0.00555718670135815                               19.36338387962524        0.017368653501227724     25.81082371594426
0.185                     0.065                    0.040303488246670224     10.159717731809298       7.291226815152272E-4                              12.991858193199139       1.3459745829821462E-4    15.82507940157014
0.185                     0.065                    0.0402716678779826       9.200743360304624        6.040364900547871E-4                              11.765558469684848       7.576077531705243E-5     14.217968722571651
0.185                     0.065                    0.040266041918122705     9.031193113834105        5.71569302128587E-4                               11.54874410368428        6.535822505758034E-5     13.935379733426835
0.185                     0.065                    0.04023332584674909      8.045224827925889        1.7505750262765415E-4                             10.28792559556713        4.8653026721314E-6       12.301228382133308
0.185                     0.065                    0.040241225278510366     8.283290980059203        3.40143042818707E-4                               10.592355479424324       1.947157575324477E-5     12.694375915679515
0.185                     0.065                    0.0403495110724204       11.433254744287776       0.0015489057334702118                             14.620408582754534       7.692407690395122E-4     18.12441190976246
0.185                     0.065                    0.04034275146212483      11.246203796921142       0.0014761822559461128                             14.381214990251241       6.760275438973301E-4     17.78478143898784
0.185                     0.065                    0.040312976778661865     10.422283044998858       9.981270909971895E-4                              13.32761666656021        2.6544210676703446E-4    16.296641718261984
0.185                     0.065                    0.04020680171725444      7.206124323570872        1.4671777088605268E-4                             9.21491598543883         2.7418321738493965E-6    10.963089413395895
0.185                     0.065                    0.040202118297117936     7.057962625717094        1.39178921236985E-4                               9.025452476806775        2.36688712081426E-6      10.727898549309165
0.185                     0.065                    0.04017485717204538      6.195547059148897        4.4257674671976726E-5                             7.922628457456173        1.844201074191888E-7     9.365327454499315
0.185                     0.065                    0.04018143471377591      6.40362996954533         8.407632736529436E-5                              8.188716919326973        7.110034772608902E-7     9.693088025045904
0.185                     0.065                    0.04015274877414063      5.476476867173422        3.8618862226172095E-5                             7.003109016886227        1.0971680367608868E-7    8.25097600034186
0.185                     0.065                    0.04014884930398257      5.349647567705875        3.708465911351303E-5                              6.84092456285694         9.654073307837068E-8     8.055186694972459
0.185                     0.065                    0.04012613327085332      4.610814262602137        1.9478485655437082E-5                             5.8961328096109575       1.978505171108674E-8     6.919128062025506
0.185                     0.065                    0.0401316108706127       4.788971821221391        2.6090577787855876E-5                             6.1239538769602095       3.829336582303314E-8     7.192370133573133
0.185                     0.065                    0.04008553001597938      3.2685885247751787       6.83029087515026E-6                               4.179745906999199        1.2225603027178227E-9    4.880869528527301
0.185                     0.065                    0.04007017171824983      2.75578312623514         6.795878581275822E-6                              3.523989989915005        8.603053735289157E-10    4.107822605855775
0.185                     0.065                    0.04006746732822032      2.6654849847109796       6.76061267442094E-6                               3.4085201825090072       7.965185997232197E-10    3.9720692071386545
0.185                     0.065                    0.040051693967563334     2.138820905491358        6.150693473879157E-6                              2.7350423149841774       4.24490783008461E-10     3.1824823513442544
0.185                     0.065                    0.04005549395646077      2.265700499205083        6.389871664974959E-6                              2.8972910833705687       5.141153240856348E-10    3.372361228416565
0.185                     0.065                    0.0401077061710166       4.001667803257002        1.7006972640291322E-5                             5.117179631224575        1.1360765172863918E-8    5.991029274054664
0.185                     0.065                    0.04010445895469308      3.894324257912484        1.6294012202392068E-5                             4.979912813790774        9.876243118384657E-9     5.828010258525135
0.185                     0.065                    0.04009009212807133      3.4193986944739465       1.0740159136012006E-5                             4.372596180061831        3.3082043500237586E-9    5.108652882751478
0.185                     0.065                    0.04003889373491298      1.708588927762658        5.689491228458359E-6                              2.1848781281061758       2.3178923332489093E-10   2.5385334633254297
0.185                     0.065                    0.04003664120235455      1.6328784681598334       5.500593120040412E-6                              2.0880624900277485       1.978782122799677E-10    2.4254717040302864
0.185                     0.065                    0.04002666268767052      1.29748801868764         3.3971467159903664E-6                             1.6591780196203136       4.765478155141409E-11    1.9255425758063085
0.185                     0.065                    0.08872834286152956      20.880854522795346       0.011607350367803828                              26.70163759211712        0.1440899109021884       64.48447322046515
0.185                     0.065                    0.08873643802175339      20.874019875172877       0.011523624458280961                              26.692897706319545       0.1419257621440507       64.09396798817212
0.185                     0.065                    0.0885355652765483       21.04360238187391        0.013419936722833774                              26.9097533254682         0.19561935879660364      74.018238259925
0.185                     0.065                    0.08838632466354956      21.169579411132528       0.014636906410390976                              27.07084792897319        0.2355015149163111       81.72155332352234
0.185                     0.065                    0.08891368289597866      20.38266530110362        0.01048298510343806                               26.06457228258253        0.1119858035530566       54.977440152671036
0.185                     0.065                    0.08892327002851677      20.356087898238275       0.010420523120936035                              26.030586116993597       0.11036688362774044      54.49634836455794
0.185                     0.065                    0.08909134524463855      19.890148036439253       0.00919214288857198                               25.43476005461207        0.08199378951017403      46.253457483998275
0.185                     0.065                    0.08893773207899754      20.31599624154878        0.010324929089059177                              25.97931844084453        0.10792486820190927      53.7729009783859
0.185                     0.065                    0.089220552701451        18.753057045882425       0.008974699130312118                              23.980691615700056       0.06947932336818297      39.63803620291984
0.185                     0.065                    0.08922736716688981      18.69308610779913        0.008960625628794657                              23.904003075343084       0.06881931225521665      39.29559340990455
0.185                     0.065                    0.08936268479906964      17.502214609532427       0.008610942908431311                              22.381162181509676       0.055713367023106405     32.62470439412018
0.185                     0.065                    0.08923880504374455      18.592426634457844       0.008936332521350223                              23.77528359336795        0.06771150510648848      38.72223874586761
0.185                     0.065                    0.08953978697917571      14.218530048218309       0.005615837029377835                              18.18211204075414        0.015639054707166877     23.7027358479705
0.185                     0.065                    0.0894893635173136       15.365774657898434       0.006937394287870513                              19.649164539192203       0.027872362568820305     26.256231625364467
0.185                     0.065                    0.08954235026351115      14.160209665309388       0.005525714836101944                              18.107534167182564       0.01501718086381009      23.57390677604442
0.185                     0.065                    0.08959492902563296      12.963926020471664       0.0023421140714008195                             16.57777242745288        0.00226131614188142      20.951902599603653
0.185                     0.065                    0.08954666092488765      14.062132587071844       0.005367010228736259                              17.98211695323025        0.013971380782066098     23.35746731113095
0.185                     0.065                    0.08942317103457652      16.48211352358312        0.007978781465395258                              21.07669595506249        0.04242003041751848      29.555712825673602
0.185                     0.065                    0.08942626096122949      16.430001830144132       0.007939761721131294                              21.010057515960284       0.041740937400265035     29.40032937483153
0.185                     0.065                    0.08943145740996908      16.342363577369078       0.007872381523716427                              20.897989072484886       0.04059887925188409      29.139317944725065
0.185                     0.065                    0.08963696120339644      11.824844999131924       0.001922333014995682                              15.121159213340004       0.001267419214712918     18.826615843090508
0.185                     0.065                    0.08963908921877396      11.76717531720786        0.0018930185851606018                             15.047413431283623       0.0012171001851862585    18.71970134342154
0.185                     0.065                    0.08968290022034728      10.579887397664496       8.12274302118304E-4                               13.529155080767538       1.8115055402048293E-4    16.53306128687069
0.185                     0.065                    0.08964266780723648      11.670194785551562       0.0018412013646132393                             14.923398439131345       0.0011324809688774988    18.54005584512944
0.185                     0.065                    0.08971793576986367      9.535147491322693        6.662445256049519E-4                              12.193181673802453       9.899067248096467E-5     14.763838653822882
0.185                     0.065                    0.08971970354448146      9.48243346824773         6.557703025097816E-4                              12.125772998614684       9.484517349953903E-5     14.675048802280324
0.185                     0.065                    0.08975620950631678      8.393846620954685        2.3119582634706677E-4                             10.733729801712368       9.237493843924169E-6     12.85164697807994
0.185                     0.065                    0.08972267627119956      9.393788465610914        6.371671804228125E-4                              12.012417161947342       8.787401779809025E-5     14.525841107092083
0.185                     0.065                    0.08978541184407532      7.474698800445523        1.8912949488509044E-4                             9.55835874733205         4.902052958636442E-6     11.37859267263878
0.185                     0.065                    0.08978688113322161      7.428452712164416        1.8602458241110022E-4                             9.499221019611804        4.68392011557849E-6      11.304811995788208
0.185                     0.065                    0.0898173005482679       6.470997245650609        4.04227628058632E-5                               8.274863613666877        1.6782877890930332E-7    9.784434622658196
0.185                     0.065                    0.08978935187651321      7.350685710084915        1.8048149189888664E-4                             9.399775553724123        4.317110108330527E-6     11.18081502994373
0.185                     0.065                    0.08984164001758048      5.681052797536617        3.59365214462266E-5                               7.264712886912948        1.0223548891409405E-7    8.557778239807044
0.185                     0.065                    0.08984286175451359      5.641400977143847        3.560160431076491E-5                              7.214007656586304        9.894298942586325E-8     8.496438984805875
0.185                     0.065                    0.0898682097293577       4.818725265636674        2.3190981802146713E-5                             6.162001442926764        3.0631937517630605E-8    7.228804005324069
0.185                     0.065                    0.08984491618470176      5.574723860186452        3.500491862774067E-5                              7.128743511350297        9.340643767851538E-8     8.393343181717343
0.185                     0.065                    0.08988849552227407      4.148540023267419        1.9466813250089605E-5                             5.304994204942646        1.5997499021125992E-8    6.2072051506358115
0.185                     0.065                    0.08988951178597453      4.114965545578633        1.91706634473717E-5                               5.262060447868102        1.5264356025220113E-8    6.15618874243947
0.185                     0.065                    0.08991063403271858      3.4171463020702983       9.640143155814798E-7                              4.369715906861718        2.6617411139520227E-11   5.099350066163975
0.185                     0.065                    0.0898912206770759       4.058508618328982        1.8635900519449015E-5                             5.189865490073678        1.4031545213072134E-8    6.070437391575503
0.185                     0.065                    0.08992754087160831      2.8525252975412094       1.8837383627948143E-6                             3.6477001759741605       7.082259185863561E-11    4.2484475697737345
0.185                     0.065                    0.08992838647546092      2.824285501882156        1.9320452722953487E-6                             3.6115882061052886       7.303372125375537E-11    4.206002835150852
0.185                     0.065                    0.08994598760900907      2.2364778774097775       3.115203263539698E-6                              2.8599223130543003       1.1906210083857864E-10   3.3249646532634456
0.185                     0.065                    0.08992980837876506      2.7767996036043443       2.0144848723973018E-6                             3.550865056812425        7.675182858193733E-11    4.13465531124318
0.185                     0.065                    0.08996007803613101      1.762584893651102        2.983668363891492E-6                              2.253926102700107        6.783794678063803E-11    2.616178784655823
0.185                     0.065                    0.08996078181674842      1.7389151580894107       2.966700697790015E-6                              2.223658150774119        6.52793407739256E-11     2.5808558636358416
0.185                     0.065                    0.0899619652296112       1.6991143043964667       2.934436360365337E-6                              2.172762342367155        6.097700430239642E-11    2.5214770114004015
0.1575                    0.065                    0.04558172231918124      21.064785453722024       0.015568442239227093                              26.93684142700919        0.2638018846040477       281.15637465262404
0.1575                    0.065                    0.04569248361551688      21.063083030180994       0.01540696810119722                               26.93466443294167        0.2583162616017926       286.57413403687144
0.1575                    0.065                    0.045329284802155166     21.068665469448113       0.015930155155979914                              26.941803042620116       0.276304239630971        269.15766728151425
0.1575                    0.065                    0.04630311054115209      21.051547511321594       0.014325610406060767                              26.91991325292246        0.2230838000450605       318.3068693014633
0.1575                    0.065                    0.04781461565703068      21.061905104779758       0.012905143616067384                              26.93315814702123        0.18121508147983867      387.1338802134937
0.1575                    0.065                    0.04848893405375913      21.061362646145678       0.012199057943344567                              26.932464471681456       0.161919343649801        425.2482513044495
0.1575                    0.065                    0.05518159950145908      21.127205555316397       0.009117488045243672                              27.016661863927446       0.09101359910836326      755.5752379037823
0.1575                    0.065                    0.05259623186471385      21.098577536139477       0.009910608831900059                              26.98005344868238        0.10724555809722332      624.4443314568359
0.1575                    0.065                    0.056287089010528014     21.135678652928394       0.008790851557331432                              27.027496936863336       0.08467710814971782      820.2477672982684
0.1575                    0.065                    0.08251755235875374      21.05486863444903        0.013016639124247383                              26.924160178068686       0.18423722180156737      371.7727523907944
0.1575                    0.065                    0.08281041726882926      21.06291079518627        0.013359640863110894                              26.934444185422354       0.19422306734522227      355.77197714559844
0.1575                    0.065                    0.0819317081506646       21.038781171846498       0.01230014093029923                               26.903588146607014       0.16426163041673916      406.1322347941072
0.1575                    0.065                    0.08398300538116218      21.093413084897662       0.014924231461958232                              26.973449346093066       0.2430815714373552       297.47489773864874
0.1575                    0.065                    0.08478256452815819      21.111077480781216       0.015881440322614782                              26.99603789948064        0.275724188830794        264.19562986543644
0.1575                    0.065                    0.08292419973358792      21.06587059468248        0.013519813059001242                              26.93822906373789        0.19896406800995128      349.64452226893957
0.1575                    0.065                    0.08165965080630398      21.030373307923522       0.011928829118396874                              26.89283649201596        0.1543706062507312       423.9886907685456
0.1575                    0.065                    0.07977702367076069      21.04275703836358        0.0109265348916188                                26.908672332540966       0.12967163679121932      512.0366887499467
0.1575                    0.065                    0.08020795140972839      21.039791807677805       0.011161209524317425                              26.904880509028086       0.1352633826220954       490.36212252571414
0.1575                    0.065                    0.08129744648476293      21.032294949303747       0.011734165896259016                              26.895293813466132       0.14940074021754374      440.23777429253875
0.1575                    0.065                    0.04888078211062692      21.06163577962006        0.011816006935200997                              26.932813744314878       0.15191435948415707      447.93457365029866
0.1575                    0.065                    0.0493956163323942       21.061994639278183       0.011293030126340376                              26.93327264031107        0.13876919225304532      479.8990904261145
0.1575                    0.065                    0.0517310178142135       21.08757829410562        0.010192712272787664                              26.965988038942783       0.11331970356217065      585.9951280928078
0.1575                    0.065                    0.05049971386006023      21.071925045986102       0.010582179675285694                              26.945971264343328       0.1219639452093869       536.3305881597754
0.1575                    0.065                    0.06376562338650762      21.165781713060966       0.008303948337087117                              27.06599157802834        0.07577195078035888      1030.477949324291
0.1575                    0.065                    0.06480411817301387      21.160986711648246       0.008338028123404012                              27.05985991374054        0.07636056382904031      1017.2730567939393
0.1575                    0.065                    0.06492226032933002      21.160441218484678       0.008341898206362545                              27.059162357960595       0.07642752614383536      1015.7870557913227
0.1575                    0.065                    0.06282534073863794      21.16582458226622        0.008339467532957343                              27.066046397527288       0.0764218721178461       1016.0852539929913
0.1575                    0.065                    0.05867501317983387      21.148807135660054       0.008606870601621491                              27.044285138114986       0.08127059278518117      889.4691331170002
0.1575                    0.065                    0.06365595596562969      21.166213633310335       0.008301269475133408                              27.066543901112375       0.07572616139352863      1031.4794544578265
0.1575                    0.065                    0.06738885754519425      21.14508113433554        0.008477874157226496                              27.039520470226215       0.078824903977295        963.5643534394441
0.1575                    0.065                    0.06685487141461526      21.14840639224446        0.008448590018407998                              27.043772682772754       0.07830590294032333      974.5231551189366
0.1575                    0.065                    0.06347579967024172      21.16621122459408        0.008309700693171773                              27.066540820938215       0.07588004701997692      1028.3083008067913
0.1575                    0.065                    0.07717022456417495      21.057313315074335       0.009624333638876745                              26.927286342087218       0.10074446655865558      649.6839229222759
0.1575                    0.065                    0.07409106007444514      21.09114390617232        0.009161335765981073                              26.970547607187232       0.09157789956909297      777.6375435671671
0.1575                    0.065                    0.07251274216679754      21.108072371419983       0.008899190954846318                              26.992195080643857       0.08655065295090314      844.5187270554518
0.1575                    0.065                    0.07209500925682313      21.112552823054624       0.008828649110611379                              26.997924510714192       0.08522009315125831      863.5942644431867
0.1575                    0.065                    0.07130987090403756      21.12047731611758        0.008663029879064225                              27.008058049149476       0.08211430332725493      899.9737367015047
0.1575                    0.065                    0.04002659075936865      1.7360335492369776       0.0017847481642675295                             2.219973259661262        2.3547362716484147E-5    2.0005381993062703
0.1575                    0.065                    0.04001559753152514      1.2571978031693383       0.002020867010401966                              1.607656434040397        1.5832690785306944E-5    1.4472470790932663
0.1575                    0.065                    0.04001325952249907      1.1553603313871605       0.0020819365637987277                             1.477430572744509        1.419194388832648E-5     1.329812638940253
0.1575                    0.065                    0.039999999999999994     0.5778105600508316       0.00244279657056772                               0.7388820296857325       4.886716172642433E-6     0.665380789471999
0.1575                    0.065                    0.040004013365510384     0.7526221845835874       0.002354632863749294                              0.9624244445838952       7.703217988950538E-6     0.8662079956930243
0.1575                    0.065                    0.08998422254241333      1.3134167601880808       0.001932979756588273                              1.6795470846113543       1.581000241058246E-5     1.4870572684505687
0.1575                    0.065                    0.08997217161040216      1.8472171562134585       0.0017611151384155103                             2.3621506009395796       2.5958750515217314E-5    2.093560368341651
0.1575                    0.065                    0.08998577924696949      1.2444619328604567       0.0019536704161568384                             1.5913702905285636       1.4498998998146833E-5    1.4088726460176744
