% Model:              HydroFlux_CAD_211205_improved_injector.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jan 14 2022, 15:59
% Dimension:          3
% Nodes:              251
% Expressions:        5
% Description:        Velocity field, x component, U+, k+, y+, Turbulent kinetic energy
% Length unit:        m
% x                       y                        z                        u (m/s)                  uplus (1)                k/u_tau_probe^2 (1)      yplus (1)                k (m^2/s^2)
0.185                     0.065                    0.04007119207478012      2.4328087791391466       3.3094007148604048       2.469321926723212E-8     3.887050819524502        1.3344273936818393E-8
0.185                     0.065                    0.04007170572553175      2.447759964829166        3.3297391257683384       2.4940875317132935E-8    3.911327359320416        1.3478107850340243E-8
0.185                     0.065                    0.04007280124666738      2.4796480570193413       3.373117165174725        2.5469084940855533E-8    3.9631172371276873       1.3763553576907437E-8
0.185                     0.065                    0.04007956599170493      2.6765543269101033       3.6409728864811766       2.8730898525407627E-8    4.283294169578205        1.552624533175928E-8
0.185                     0.065                    0.04008200605016459      2.747578917286402        3.737589123720818        2.9907512181771016E-8    4.398943063708511        1.616209012698004E-8
0.185                     0.065                    0.040060378096585546     2.118039229573172        2.8812131066594304       1.9479656762545026E-8    3.3768231743542625       1.0526852461863504E-8
0.185                     0.065                    0.04006089187814242      2.1329941908615866       2.901556653592906        1.972734112360715E-8     3.40102698782524         1.0660701674803703E-8
0.185                     0.065                    0.04006198722756977      2.1648772171361594       2.9449278017282396       2.025539385555277E-8     3.4526404588593915       1.0946062616684553E-8
0.185                     0.065                    0.04006875230983676      2.361792883642162        3.212796305447128        2.351691227850408E-8     3.7717921264773846       1.2708594865511121E-8
0.185                     0.065                    0.04004956411558043      1.8032702681224346       2.4530262984839255       1.4266824218952834E-8    2.8682520218063288       7.709825459606086E-9
0.185                     0.065                    0.040050078027939376     1.81822900492227         2.47337498132463         1.4514536893279273E-8    2.8923834527067087       7.843689973101105E-9
0.185                     0.065                    0.04005117320571275      1.850106966929083        2.516739240430506        1.5042432828312677E-8    2.9438213911825653       8.12896618156075E-9
0.185                     0.065                    0.04005793862506091      2.0470320259764048       2.78462052101999         1.8303656253441968E-8    3.26195275382461         9.891339012868478E-9
0.185                     0.065                    0.040107959579624805     3.4912454957882293       4.749214339650283        8.965872921336448E-7     5.621243684316187        4.845178874825041E-7
0.185                     0.065                    0.04010857542678114      3.5088918883044786       4.773219096830027        9.171515446341261E-7     5.6503629445805          4.956308580394243E-7
0.185                     0.065                    0.040109890771620645     3.5465815903541578       4.824489187589162        9.610731286633438E-7     5.712574737555633        5.193661856482722E-7
0.185                     0.065                    0.04011800707047414      3.779145071756235        5.1408501602237635       1.232085112517209E-6     6.09699422961824         6.658217009688531E-7
0.185                     0.065                    0.04009498281691728      3.119411780692343        4.243401152399719        4.6325831038789555E-7    5.0089073819238035       2.503458836380651E-7
0.185                     0.065                    0.04009559885244829      3.1370635249155465       4.267413189618474        4.838298826727593E-7     5.037922593774652        2.6146280982373106E-7
0.185                     0.065                    0.040096913949763474     3.1747460363336897       4.318673498810989        5.277453995519669E-7     5.0998814401122035       2.851948587304026E-7
0.185                     0.065                    0.04010503073493908      3.407322847076964        4.63505260362748         7.987871920829491E-7     5.482831889478716        4.316664827304085E-7
0.185                     0.065                    0.0400826222740648       2.765236013068066        3.7616084407765853       5.048640401517617E-8     4.427854813742541        2.7282971813942623E-8
0.185                     0.065                    0.0400839371239497       2.8029113366643537       3.8128589722245483       9.439585460095573E-8     4.489562209063221        5.1011742481336925E-8
0.185                     0.065                    0.040092054395190715     3.035501469804108        4.129256199775885        3.6546743986894826E-7    4.8710520945477365       1.974994665466964E-7
0.185                     0.065                    0.04004055246259558      1.5377634222632406       2.091851777485335        1.0377184090964513E-8    2.441937327315466        5.6078547598037054E-9
0.185                     0.065                    0.040040980813745755     1.550383756193323        2.1090194819461723       1.0562076445725525E-8    2.4621750456385127       5.7077710244289666E-9
0.185                     0.065                    0.040041893332079595     1.5772689123427772       2.14559192271631         1.0955951449069418E-8    2.505296291294508        5.92062200528349E-9
0.185                     0.065                    0.04004753142590329      1.7433818787132742       2.3715588685642404       1.3389490916369204E-8    2.7719898603883975       7.235712473491504E-9
0.185                     0.065                    0.040031540807658396     1.2722569740595777       1.730677797425888        6.4872788524279265E-9    2.016783141481671        3.505740793635717E-9
0.185                     0.065                    0.04003196924963947      1.2848799624686125       1.7478491128300178       6.67222297447795E-9      2.0369700802386768       3.6056850334260652E-9
0.185                     0.065                    0.0400328816488375       1.3117615624938468       1.7844167161299291       7.066073305764814E-9     2.079968382604042        3.818522681442775E-9
0.185                     0.065                    0.04003851997656284      1.4778811354362043       2.010392649035875        9.499879070844774E-9     2.3459469832059447       5.133757057599322E-9
0.185                     0.065                    0.04002295768357876      1.0193765660806888       1.386679284219413        2.7821045134469623E-9    1.6129210922757409       1.5034558413191663E-9
0.185                     0.065                    0.04002386996367235      1.0462546109443713       1.4232420513586357       3.1759301668594747E-9    1.6557969615214043       1.716280153354368E-9
0.185                     0.065                    0.04002950852521369      1.2123807880746544       1.6492269680796798       5.610002129967205E-9     1.9210634899458428       3.031658383553013E-9
