% Model:              HydroFlux_CAD_211205_improved_sensor2_FINAL_workingfile.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jan 14 2022, 15:18
% Dimension:          3
% Nodes:              211
% Expressions:        5
% Description:        Velocity field, x component, U+, k+, y+, Turbulent kinetic energy
% Length unit:        m
% x                       y                        z                        u (m/s)                  uplus (1)                k/u_tau_probe^2 (1)      yplus (1)                k (m^2/s^2)
0.185                     0.065                    0.05881186035572649      23.302519245939187       31.19588598504189        0.11491419448525551      706.7955034816256        0.06411871040712476
0.185                     0.065                    0.05739977612375474      23.301078120766352       31.193956701083042       0.12264620768802915      638.2771527972687        0.06843294432429606
0.185                     0.065                    0.056885294394300207     23.30055305819962        31.193253781720806       0.1254633055881832       615.5427200728444        0.07000480135429658
0.185                     0.065                    0.0560813624999144       23.29973259263247        31.192155396176425       0.12986531779169191      582.1111003457223        0.07246099353272777
0.185                     0.065                    0.05458292178518853      23.21796978269591        31.08269670333393        0.1533647045614582       502.45816489964255       0.08557295399840369
0.185                     0.065                    0.05524724320220256      23.254218654754922       31.13122431821988        0.14294644392262618      535.9545386021932        0.07975987372716767
0.185                     0.065                    0.05545764028005491      23.26569902639631        31.14659348757924        0.1396468790755875       547.1431459618756        0.0779188144581672
0.185                     0.065                    0.06386668405895159      23.205465907205053       31.065957334080885       0.09789219880844473      889.4709624954944        0.05462094195265589
0.185                     0.065                    0.06472004486164333      23.18504473956262        31.038618812836418       0.0968080854966514       899.8483385598093        0.05401603889608611
0.185                     0.065                    0.065                    23.178345333174708       31.029650086509488       0.09645242925928958      903.291827893587         0.05381759326985134
0.185                     0.065                    0.06333074702843436      23.21829103335505        31.083126772668038       0.09857305556590772      883.0438081611945        0.05500083981867717
0.185                     0.065                    0.06121349255175996      23.268192536535953       31.14993163557937        0.10508835326848646      805.5836069741592        0.058636182593163166
0.185                     0.065                    0.061803102242556654     23.254296044553094       31.13132792261109        0.10327398342953363      826.1297625787394        0.057623818065035484
0.185                     0.065                    0.06231021270695867      23.242343974203866       31.115327273927377       0.10171348341403162      844.4134586668984        0.056753105364724776
0.185                     0.065                    0.06239578748097373      23.240327065086532       31.112627168149007       0.10145014939599957      847.5567676153748        0.056606172797184495
0.185                     0.065                    0.04401393846742285      1.1591911176822882       1.5518491181330838       0.17255761611069254      1.1357799613056097       0.09628202908705877
0.185                     0.065                    0.04401735594210308      1.2801122930948945       1.7137304650181973       0.1831551354457421       1.2921158284700969       0.10219513039122477
0.185                     0.065                    0.04401886292123709      1.3334340307106465       1.7851141136970925       0.18782824702800402      1.3611032788685846       0.10480258797803906
0.185                     0.065                    0.0440203364090917       1.3855707398327854       1.854911323871824        0.19239750283537127      1.4285866585502047       0.10735209712441561
0.185                     0.065                    0.044020907701134294     1.4057848779782287       1.8819726875902993       0.19416906781649834      1.454758665797035        0.10834057781212443
0.185                     0.065                    0.044006969233711425     0.9125973573868382       1.2217255486765248       0.15094616440492975      0.8174438719055959       0.08422348036201713
0.185                     0.065                    0.04401038670839164      1.033518532799199        1.3836068955613094       0.1615436837399578       0.973464865423037        0.09013658166617111
0.185                     0.065                    0.04401189368752565      1.086840270414706        1.454990544239877        0.1662167953221982       1.0423133198204262       0.09274403925297339
0.185                     0.065                    0.04401336717538026      1.1389769795368447       1.524787754414608        0.17078605112956546      1.1096607046099707       0.09529354839934996
0.185                     0.065                    0.044                    0.6660035970913886       0.8916019792199662       0.129334712699167        0.4997484576300028       0.07216493163697549
0.185                     0.065                    0.04400341747468022      0.7869247725039946       1.0534833261050796       0.13993223203421656      0.6554555278171685       0.07807803294114148
0.185                     0.065                    0.04400492445381422      0.8402465101192561       1.124866974783318        0.14460534361643546      0.7241654058646733       0.08068549052793175
0.185                     0.065                    0.04400639794166883      0.892383219241395        1.1946641849580493       0.14917459942380268      0.791377206440908        0.08323499967430831
0.185                     0.065                    0.044404890792609036     9.661611936854476        12.9343330320972         8.831471615737618        19.158361589992836       4.927699084823494
0.185                     0.065                    0.04441958530819941      9.744196274133808        13.044891531919713       8.915050157007292        19.843917974318547       4.974333430631901
0.185                     0.065                    0.044426065042638185     9.780612893047268        13.09364371530362        8.951905182875768        20.147117612836176       4.9948974413817755
0.185                     0.065                    0.04443240077070578      9.816220184789998        13.14131242449848        8.987941138366391        20.44411047059432        5.0150044351669845
0.185                     0.065                    0.04443485722191966      9.830025634470147        13.159794255996987       9.001912787033083        20.5594004897362         5.0228002005098356
0.185                     0.065                    0.044374924363298415     9.493198239238803        12.70887180819741        8.661030444442154        17.76897707601806        4.832597969137153
0.185                     0.065                    0.044389618878888794     9.575782576518176        12.819430308019978       8.744608985711865        18.4488367923416         4.879232314945582
0.185                     0.065                    0.044396098613327564     9.612199195431598        12.868182491403834       8.7814640115803          18.749513275440417       4.899796325695433
0.185                     0.065                    0.04440243434139516      9.647806487174327        12.915851200598693       8.817499967070924        19.04403242825639        4.919903319480642
0.185                     0.065                    0.044344957933987794     9.324784541623126        12.483410584297616       8.490589273146686        16.39110213156912        4.737496853450808
0.185                     0.065                    0.04435965244957818      9.407368878902544        12.593969084120243       8.574167814416437        17.065335891182137       4.784131199259261
0.185                     0.065                    0.04436613218401694      9.443785497815927        12.642721267504047       8.611022840284836        17.36352058396351        4.804695210009091
0.185                     0.065                    0.04437246791208454      9.479392789558657        12.690389976698908       8.64705879577546         17.655596809493865       4.824802203794301
0.185                     0.065                    0.04424923184035665      8.4734491283644          11.34369851253628        7.679250982100515        11.954858484948698       4.284794163771547
0.185                     0.065                    0.044259436365072194     8.598245289416594        11.510767436306555       7.804907359179923        12.428553273149154       4.354906693288489
0.185                     0.065                    0.044263936180654676     8.653275751470478        11.584438613307569       7.860317144484174        12.637871543254587       4.385823709185076
0.185                     0.065                    0.04426833599181273      8.707083210140583        11.656472513509582       7.914495496280649        12.842796916461092       4.41605362172751
0.185                     0.065                    0.04427004186071125      8.72794512147188         11.684401073527168       7.935501208112973        12.922318377734168       4.4277741855786985
0.185                     0.065                    0.044228421820002056     8.21895313525692         11.00299595154539        7.423000756088059        10.993092191035258       4.141814141964397
0.185                     0.065                    0.0442386263447176       8.343749296309113        11.170064875315665       7.548657133167467        11.464001331018384       4.211926671481338
0.185                     0.065                    0.04424312616030007      8.398779758362911        11.243736052316565       7.604066918471632        11.672087387498069       4.242843687377878
0.185                     0.065                    0.04424752597145813      8.452587217033104        11.315769952518695       7.658245270268193        11.875805647425263       4.27307359992036
0.185                     0.065                    0.04420761179964747      7.9644571421495645       10.66229339055467        7.166750530075753        10.036969382352348       3.99883412015733
0.185                     0.065                    0.04421781632436301      8.089253303201717        10.82936231432489        7.292406907155095        10.50511737433105        4.068946649674235
0.185                     0.065                    0.04422231613994548      8.144283765255517        10.903033491325791       7.347816692459261        10.711982065928124       4.099863665570775
0.185                     0.065                    0.04422671595110353      8.198091223925537        10.97506739152769        7.401995044255652        10.914503847001033       4.130093578113162
0.185                     0.065                    0.044319985909562286     9.125838068239437        12.217074080707546       8.305559918135502        15.22671288297706        4.634255964160135
0.185                     0.065                    0.04433223133922094      9.223394638109252        12.347676424541287       8.39629200749153         15.796665157064416       4.684881777516892
0.185                     0.065                    0.04433763111791991      9.266413454321647        12.405267197092938       8.436301481807634        16.048618631813838       4.70720587689127
0.185                     0.065                    0.04434291089130957      9.308476215363317        12.461578065622772       8.47542178091703         16.295344164383145       4.729033842886866
0.185                     0.065                    0.044295013885136764     8.926891594855634        11.950737577117325       8.120530563124216        14.070480099725014       4.531015074869405
0.185                     0.065                    0.044307259314795414     9.024448164725394        12.081339920950992       8.211262652480192        14.636443467315987       4.581640888226132
0.185                     0.065                    0.0443126590934944       9.067466980937901        12.138930693502793       8.251272126796398        14.886631421775023       4.603964987600568
0.185                     0.065                    0.04431793886688406      9.109529741979623        12.195241562032695       8.290392425905845        15.131626771732195       4.625792953596192
0.185                     0.065                    0.0442822872903699       8.825501691341648        11.815003417360847       8.026233297468957        13.48433456831705        4.47839999893543
0.185                     0.065                    0.044287687069068875     8.868520507554098        11.872594189912572       8.066242771785111        13.732775495041135       4.500724098309837
0.185                     0.065                    0.04429296684245854      8.910583268595822        11.928905058442478       8.105363070894558        13.976058798345075       4.5225520643054615
0.185                     0.065                    0.04414113534573695      6.472536908127983        8.66500833188339         5.242366734086744        6.969573016930831        2.9250850687029897
0.185                     0.065                    0.04414822182123385      6.698500970936532        8.967514214002584        5.563485174864813        7.2967308019735535       3.1042596293642344
0.185                     0.065                    0.04415134669316613      6.798142712149393        9.100908048609938        5.705086455072788        7.441206602591723        3.183268941656792
0.185                     0.065                    0.04415440211758144      6.895570003726109        9.231337323135193        5.843540771973846        7.582596894982143        3.260522341811237
0.185                     0.065                    0.044155586748760974     6.933343940060765        9.281906594151138        5.897221465209176        7.637449282131243        3.2904745756447302
0.185                     0.065                    0.04412668394271292      6.011729876194981        8.04811006961535         4.587512002964           6.304457030248924        2.559695561761075
0.185                     0.065                    0.04413377041820983      6.23769393900375         8.350615951734836        4.908630443742382        6.6302634113650445       2.7388701224224943
0.185                     0.065                    0.04413689529014211      6.337335680216611        8.48400978634219         5.050231723950358        6.7741419842663575       2.8178794347150524
0.185                     0.065                    0.04413995071455742      6.434762971793327        8.614439060867445        5.1886860408514135       6.914947545251189        2.895132834869497
0.185                     0.065                    0.0441122325396889       5.550922844262259        7.431211807347681        3.9326572718416246       5.642084245363231        2.1943060548193665
0.185                     0.065                    0.0441193190151858       5.776886907070748        7.733717689466794        4.253775712619636        5.966547578739629        2.3734806154805788
0.185                     0.065                    0.04412244388711808      5.8765286482836085       7.867111524074147        4.395376992827612        6.109832619475066        2.452489927773137
0.185                     0.065                    0.04412549931153339      5.973955939860325        7.997540798599403        4.533831309728669        6.250057068876711        2.529743327927582
0.185                     0.065                    0.04419027011601863      7.620752741453154        10.202164458419967       6.743574175120047        9.233172131889857        3.7627142719863627
0.185                     0.065                    0.04419877388661492      7.7892936651035285       10.427796004199163       6.951085436502563        9.62682938936901         3.8784993978744438
0.185                     0.065                    0.04420252373293365      7.8636139392631295       10.527291117778523       7.042590179108255        9.800721543145654        3.929556328815779
0.185                     0.065                    0.044206190242232025     7.936282511012976        10.624575040391273       7.132061309680423        9.970929383789054        3.979478564590498
0.185                     0.065                    0.0441729284323898       7.277048340756881        9.742035526285447        6.320397820164511        8.43334186351318         3.5265944238154905
0.185                     0.065                    0.044181432202986086     7.445589264407256        9.967667072064645        6.527909081547026        8.825057526710067        3.6423795497035707
0.185                     0.065                    0.04418518204930482      7.51990953856686         10.067162185644008       6.619413824152721        8.998091262848392        3.6934364806449076
0.185                     0.065                    0.044188848558603194     7.592578110316705        10.164446108256756       6.708884954724887        9.167458429752033        3.7433587164196256
0.185                     0.065                    0.04416409051935726      7.101884863711122        9.507538139930311        6.10473272659166         8.027237680185095        3.406259701532793
0.185                     0.065                    0.04416784036567599      7.1762051378705864       9.607033253509488        6.196237469197184        8.199419339392202        3.4573166324740345
0.185                     0.065                    0.04417150687497436      7.248873709620431        9.704317176122236        6.28570859976935         8.367952045468746        3.507238868248753
0.185                     0.065                    0.04406606833558437      3.486326725053576        4.667265795320767        1.481899591056438        3.5213922487065092       0.826855995962935
0.185                     0.065                    0.04407098949912389      3.7209486786432846       4.98136229435264         1.6837879018988482       3.7474546768446673       0.9395036823125009
0.185                     0.065                    0.04407315954907686      3.8244082274398026       5.11986715961018         1.7728131326049783       3.8472418063279066       0.9891771191941929
0.185                     0.065                    0.04407528137158749      3.9255684792007357       5.255293876646458        1.8598598562381898       3.944871705221339        1.0377466078420297
0.185                     0.065                    0.04407610403212883      3.9647897368973455       5.307800726673268        1.8936090998376636       3.9827402866039714       1.0565776842508872
0.185                     0.065                    0.04405603263903991      3.007863713209804        4.026730863968263        1.0701900822752122       3.0613772348517614       0.5971343076749825
0.185                     0.065                    0.044060953802579426     3.2424856667991833       4.340827362999695        1.272078393117338        3.2867867163807922       0.7097819940243898
0.185                     0.065                    0.044063123852532395     3.345945215595701        4.479332228257235        1.3611036238234677       3.386285478961367        0.7594554309060817
0.185                     0.065                    0.04406524567504303      3.4471054673569643       4.614758945293954        1.4481503474569641       3.483633157765602        0.8080249195540773
0.185                     0.065                    0.04404599694249545      2.529400701365701        3.386195932615316        0.6584805734936954       2.602689475892975        0.36741261938686776
0.185                     0.065                    0.04405091810603497      2.7640226549554123       3.700292431647193        0.8603688843361119       2.827448835637589        0.48006030573643727
0.185                     0.065                    0.044053088155987935     2.8674822037519294       3.838797296904732        0.9493941150422418       2.9266604795044766       0.5297337426181292
0.185                     0.065                    0.044055209978498565     2.9686424555128625       3.9742240139410088       1.0364408386754536       3.0237271601789772       0.5783032312659661
0.185                     0.065                    0.044100189703835536     5.0222118084736485       6.723408113789134        3.25297454783992         5.087054074736943        1.8150632646296592
0.185                     0.065                    0.04410609510008296      5.281473680406087        7.070490921090422        3.586267790115414        5.3589815695240794       2.00103100323532
0.185                     0.065                    0.04410869916002653      5.395798516082948        7.223541520529602        3.733237704632129        5.479038366358911        2.0830358541562064
0.185                     0.065                    0.044111245347039287     5.507582583325815        7.373190705660537        3.8769413426889656       5.596514074732517        2.1632182197402843
0.185                     0.065                    0.04408814686798218      4.4935007726853415       6.015604420230993        2.5732918238386078       4.53394273294402         1.4358204744401704
0.185                     0.065                    0.044094052264229605     4.75276264461778         6.362687227532281        2.906585066114101        4.804930544953958        1.621788213045831
0.185                     0.065                    0.04409665632417317      4.867087480294642        6.515737826971462        3.053554980630817        4.924572215702841        1.703793063966718
0.185                     0.065                    0.04409920251118593      4.9788715475375085       6.665387012102396        3.197258618687653        5.041641572520814        1.7839754295507952
0.185                     0.065                    0.044082009428376256     4.224051608829779        5.65488353397455         2.2269023421131804       4.252793278238736        1.2425454228565609
0.185                     0.065                    0.04408461348831982      4.338376444506335        5.807934133413321        2.3738722566295043       4.372021972286393        1.324550273777229
0.185                     0.065                    0.044087159675332575     4.4501605117492025       5.957583318544256        2.51757589468634         4.488687082279169        1.4047326393613064
0.185                     0.065                    0.04403763386204173      2.1548620935698812       2.8847881842736496       0.5037100716013025       2.2191213251934805       0.28105527219529014
0.185                     0.065                    0.04404173483165799      2.3385230614618098       3.130661454617906        0.5796042506979805       2.407094199882749        0.3234019719470839
0.185                     0.065                    0.0440435432066188       2.4195107123571264       3.2390824153244164       0.6130707588636414       2.4900540595249776       0.34207529037413875
0.185                     0.065                    0.04404531139204433      2.498698484287248        3.3450938160004213       0.6457935034626352       2.571212165525559        0.3603336108024162
0.185                     0.065                    0.044029270781588005     1.78032348577375         2.3833804359315662       0.3489395697087815       1.836478837430279        0.1946979250036409
0.185                     0.065                    0.044033371751204274     1.9639844536659894       2.6292537062762387       0.4248337488055879       2.0239982177648046       0.23704462475550636
0.185                     0.065                    0.044035180126165085     2.044972104561306        2.7376746669827488       0.4583002569712487       2.1067578471034802       0.2557179431825612
0.185                     0.065                    0.044036948311590614     2.124159876491428        2.8436860676587545       0.49102300157024226      2.187720020918078        0.2739762636108385
0.185                     0.065                    0.044025008670750564     1.5894458458704799       2.1278459579349875       0.2700632469133235       1.6418261909170289       0.15068727756400038
0.185                     0.065                    0.04402681704571137      1.6704334967654857       2.236266918641082        0.303529755078856        1.7243863139859688       0.16936059599098358
0.185                     0.065                    0.04402858523113689      1.7496212686952965       2.3422783193166707       0.33625249967772114      1.8051532642890813       0.18761891641918926
0.185                     0.065                    0.044506776652265136     10.155739741106661       13.595838961168646       9.370320458799066        23.879390872389283       5.22836074873921
0.185                     0.065                    0.04452441007097359      10.235599289409278       13.702749692037349       9.460647741710648        24.703451845484842       5.278760692112726
0.185                     0.065                    0.04453218575230011      10.27081437780185        13.749893345084189       9.500478711451905        25.068107125167753       5.300985191231521
0.185                     0.065                    0.04453978862598123      10.305246841977654       13.79598927210717        9.539424473092895        25.42541627273642        5.322715770499203
0.185                     0.065                    0.04454273636743787      10.318596794424906       13.81386131375446        9.554524294682041        25.56415221127299        5.331141022853888
0.185                     0.065                    0.04447081693709239      9.992882687788384        13.37781660858279        9.186116622916057        22.211221600181872       5.125580474624512
0.185                     0.065                    0.04448845035580085      10.072742236091035       13.484727339451538       9.276443905827675        23.02717716594342        5.1759804179980495
0.185                     0.065                    0.04449622603712737      10.107957324483571       13.53187099249833        9.316274875568894        23.38823948269005        5.198204917116823
0.185                     0.065                    0.044503828910808486     10.142389788659377       13.577966919521314       9.355220637209884        23.742024336490218       5.219935496384505
0.185                     0.065                    0.04445249064062811      9.909885182772758        13.266704986865683       9.092240069944664        21.36736964908725        5.0732001438833505
0.185                     0.065                    0.04446026632195463      9.945100271165295        13.313848639912475       9.132071039685886        21.724891844878943       5.095424643002127
0.185                     0.065                    0.04446786919563575      9.979532735341131        13.359944566935498       9.17101680132691         22.075204291359004       5.117155222269827
0.185                     0.065                    0.04458540368278861      10.486997675199497       14.03930537930717        9.763760986589531        27.556344428197864       5.4478888877722
0.185                     0.065                    0.044603738253010373     10.559358040722197       14.13617669561669        9.853678310183028        28.419586610208743       5.498060086011899
0.185                     0.065                    0.044621156707943053     10.62810104725819        14.228205328724226       9.939106232653206        29.243735169931156       5.545726331649208
0.185                     0.065                    0.04462785217442952      10.654524662676657       14.263579533770779       9.971944700563977        29.561582419523216       5.56404922225133
0.185                     0.065                    0.04467058782824454      10.823174691242368       14.489357142062072       10.181556906924543       31.60424059376376        5.681006613090946
0.185                     0.065                    0.04468870821847822      10.894681067873298       14.58508519399666        10.270440871739737       32.47768009590061        5.730601227797606
0.185                     0.065                    0.04470626287612227      10.963953202353967       14.677822188928054       10.356553243932177       33.32805838852091        5.778649376068672
0.185                     0.065                    0.04471295241092576      10.99035020664388        14.713160768739261       10.389368881728995       33.65320738970384        5.796959528144699
0.185                     0.065                    0.0447557558754636       11.159247389855512       14.939269251476938       10.599353627219509       35.74815066373724        5.914124784763607
0.185                     0.065                    0.04477366328174261      11.229904766801335       15.033860718259575       10.687209483877684       36.632086527013904       5.963145745628091
0.185                     0.065                    0.04479135460107398      11.299707773232852       15.127308409776028       10.774008601643075       37.50974178660537        6.011577077549468
0.185                     0.065                    0.04479803716291301      11.32607408765517        15.1626059040033         10.806796209354596       37.842400537385736       6.0298715896697015
0.185                     0.065                    0.044902640378263366     11.892808042986868       15.921312190983855       10.559806896576985       42.515247987479555       5.892058882627019
0.185                     0.065                    0.045020512943364094     12.532980621766406       16.778333295336633       10.2766084285826         47.92978605992045        5.734042541491693
0.185                     0.065                    0.04485617830520107      11.640920591104104       15.584101774072955       10.670012405902138       40.42466172032614        5.953550286446552
0.185                     0.065                    0.0448403422018817       11.555125451513868       15.46924486248842        10.707392166508864       39.717624431784365       5.974407083608697
0.185                     0.065                    0.04512099417401618      13.080001893179158       17.510649532661862       10.031062164181002       52.67521710406314        5.597035012619901
0.185                     0.065                    0.045244853398158216     13.75595321487632        18.415568873808965       9.723088228156342        58.69642645026521        5.425194695543656
0.185                     0.065                    0.04507448498440868      12.826655725771927       17.171486282981867       10.14519256374553        50.46355221850704        5.660716388720625
0.185                     0.065                    0.04506010752867383      12.748390608588684       17.06671007202863        10.1803077097498         49.78517523169777        5.680309598137766
0.185                     0.065                    0.0453412168359077       14.283123895365787       19.121310440617126       9.479389822291811        63.51767818668416        5.2892182168997515
0.185                     0.065                    0.04547114134569894      14.995673349604308       20.075224963700393       9.145081465144425        70.21638170710334        5.102684074319435
0.185                     0.065                    0.04529450487095392      14.027439246518206       18.779016585202132       9.59797196706107         61.16530526760024        5.355383534717747
0.185                     0.065                    0.045281484732316996     13.956218562746704       18.683671000149147       9.630873616792684        60.5147716608118         5.373741678900959
0.185                     0.065                    0.04562429938318751      15.845432044676492       21.212826228460184       8.350568856885202        77.69814320062662        4.659369616327747
0.185                     0.065                    0.04564958573878779      15.985722058332833       21.400637306939426       8.219417342883212        78.96144181739142        4.586190963477959
0.185                     0.065                    0.04565878738840363      16.03677293638772        21.468980877624993       8.171693181405471        79.42317422729272        4.5595622976032075
0.185                     0.065                    0.04549727152542402      15.140653657770615       20.26931510116141        9.00951397991228         71.47258966354384        5.027041440568586
0.185                     0.065                    0.045506559866961956     15.19218860179896        20.33830670765623        8.961326203777114        71.92110398506733        5.000154091472904
0.185                     0.065                    0.0457219692459454       16.30475595842425        21.827738989275748       7.792460404006623        82.11296780465166        4.347961661669181
0.185                     0.065                    0.04574616548789784      16.40733932459291        21.965070878638613       7.647306176493474        83.15264386213248        4.26696991021519
0.185                     0.065                    0.04607712901128847      17.80758023753341        23.839621669077076       5.667003423628527        97.92947051612688        3.16201974023709
0.185                     0.065                    0.046092588275715815     17.872827944858777       23.926971024613483       5.574781345065343        98.64596021110657        3.1105625571186493
0.185                     0.065                    0.04553771610706718      15.365052876097412       20.56972607201707        8.799694258596896        73.43321039630307        4.909968262542255
0.185                     0.065                    0.04584741214593461      16.836303924226847       22.53934057886132        7.0404258686998995       87.56174941351092        3.928348707834523
